trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,india_vix,stop_price,pnl_pct_price,pnl_pct_gross_price,position_size_rs,leverage,notional_exposure_rs,pnl_rs,pnl_rs_gross
2025-08-28,ABFRL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-28 12:00:00+05:30,2025-08-28 12:15:00+05:30,79.85000152587891,80.39298153625488,79.131351512146,2025-08-28 13:36:00+05:30,79.131351512146,TARGET,3.700000000000011,4.500000000000011,26.87228775024414,30.42933464050293,5.649050712585449,1.9915866798822965,2.6891910817308413,0.008189551902106802,0.6116119852330639,0.0,80.39298153625488,0.7400000000000022,0.9000000000000021,50000.0,5.0,250000.0,1850.0000000000055,2250.0000000000055
2025-09-05,KALAMANDIR,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 11:45:00+05:30,2025-09-05 12:00:00+05:30,172.0500061035156,173.2199461450195,170.50155604858398,2025-09-05 12:27:00+05:30,170.50155604858398,TARGET,3.699999999999984,4.499999999999984,37.34662628173828,32.96609878540039,40.70513153076172,0.8135298866519061,1.3771706938858788,0.009511076157028031,0.5314256590844517,0.0,173.2199461450195,0.7399999999999969,0.8999999999999968,50000.0,5.0,250000.0,1849.9999999999923,2249.999999999992
2025-09-12,GMRP&UI,LONG,A_MOD_BREAK_C1_HIGH,MODERATE,2025-09-12 13:00:00+05:30,2025-09-12 13:15:00+05:30,117.05,116.37110999999999,118.33754999999998,2025-09-12 14:18:00+05:30,116.37110999999999,SL,-3.700000000000042,-2.900000000000042,34.304115295410156,65.46128845214844,49.84080505371094,0.8018002215976189,2.1464249516574494,0.005649549571331742,4.432926936227478,0.0,116.37110999999999,-0.7400000000000084,-0.5800000000000084,100000.0,5.0,500000.0,-3700.0000000000423,-2900.000000000042
2025-09-19,ADANIENSOL,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-19 12:45:00+05:30,2025-09-19 13:45:00+05:30,891.8783522094726,886.7054577666577,901.6890140837767,2025-09-19 14:06:00+05:30,886.7054577666577,SL,-3.6999999999999966,-2.899999999999997,47.797630310058594,79.57401275634766,67.7998275756836,3.008885957119023,2.9454046715084217,0.010601294781528624,8.770811806403863,0.0,886.7054577666577,-0.7399999999999993,-0.5799999999999994,100000.0,5.0,500000.0,-3699.999999999997,-2899.9999999999973
2025-09-26,LYKALABS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-26 14:15:00+05:30,2025-09-26 14:30:00+05:30,93.95,94.58886,93.10445,2025-09-26 14:52:00+05:30,94.58886,SL,-4.199999999999967,-3.3999999999999675,34.901336669921875,28.556100845336914,1.004338026046753,4.285234585514512,4.65454850257679,0.0033872494645430695,0.7335200500488281,0.0,94.58886,-0.8399999999999934,-0.6799999999999935,50000.0,5.0,250000.0,-2099.999999999983,-1699.9999999999836
2025-10-03,KSCL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-03 13:00:00+05:30,2025-10-03 13:15:00+05:30,1037.7924,1044.84938832,1028.4522684,2025-10-03 15:02:00+05:30,1044.84938832,SL,-4.1999999999999265,-3.3999999999999257,26.251371383666992,34.212032318115234,5.220897197723389,1.5918155262175258,1.87878399431856,0.00517181927992853,0.526277487559,0.0,1044.84938832,-0.8399999999999852,-0.6799999999999852,50000.0,5.0,250000.0,-2099.999999999963,-1699.999999999963
2025-10-08,WHEELS,LONG,A_MOD_BREAK_C1_HIGH,MODERATE,2025-10-08 13:00:00+05:30,2025-10-08 13:15:00+05:30,898.4796477905273,893.2684658333422,908.362923916223,2025-10-08 13:16:00+05:30,908.362923916223,TARGET,4.699999999999953,5.499999999999953,35.10234832763672,64.96894073486328,73.20362854003906,2.5300644274165944,1.7180771892991347,0.006132799975984496,6.134606752327501,0.0,893.2684658333422,0.9399999999999906,1.0999999999999905,100000.0,5.0,500000.0,4699.999999999954,5499.999999999953
2025-10-08,GMBREW,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-10-08 12:30:00+05:30,2025-10-08 13:30:00+05:30,755.7510955810546,751.3677392266845,764.0643576324462,2025-10-08 14:03:00+05:30,764.0643576324462,TARGET,4.699999999999983,5.499999999999982,45.46626663208008,70.73609161376953,82.55648803710938,1.8551702589719767,2.409101098257271,0.0065545540948309475,6.675642324381954,0.0,751.3677392266845,0.9399999999999966,1.0999999999999965,100000.0,5.0,500000.0,4699.999999999983,5499.999999999983
2025-10-09,GMBREW,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-10-09 12:30:00+05:30,2025-10-09 14:30:00+05:30,895.0289455810547,889.8377776966846,904.8742639824462,2025-10-09 14:31:00+05:30,904.8742639824462,TARGET,4.699999999999957,5.499999999999956,38.36222457885742,87.43904876708984,76.77457427978516,1.2312927019704558,5.878412448566806,0.019632800031741927,8.538897381637915,0.0,889.8377776966846,0.9399999999999913,1.0999999999999912,100000.0,5.0,500000.0,4699.999999999957,5499.999999999956
2025-10-15,ONMOBILE,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-10-15 13:00:00+05:30,2025-10-15 14:00:00+05:30,71.24999694824218,70.83674696594238,72.03374691467285,2025-10-15 14:01:00+05:30,72.03374691467285,TARGET,4.699999999999987,5.499999999999986,26.252531051635742,73.52796173095703,71.77731323242188,2.1713921567764642,2.8757275681100674,0.00743962224875211,7.271658450114927,0.0,70.83674696594238,0.9399999999999973,1.0999999999999972,100000.0,5.0,500000.0,4699.999999999986,5499.999999999985
