trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,india_vix,stop_price,pnl_pct_price,pnl_pct_gross_price,position_size_rs,leverage,notional_exposure_rs,pnl_rs,pnl_rs_gross
2025-08-25,USHAMART,LONG,B_HUGE_C1_CLOSE_RECLAIM_BREAK,HUGE,2025-08-25 13:45:00+05:30,2025-08-25 14:15:00+05:30,387.32745,385.08095079,391.58805194999997,2025-08-25 15:30:00+05:30,387.6000061035156,EOD,-0.44815803331828635,0.3518419666817135,89.989013671875,93.69599914550781,91.1429214477539,2.0616442632941,3.781663634313571,0.004611241886737348,9.481170478481904,0.0,385.08095079,-0.08963160666365727,0.0703683933363427,100000.0,5.0,500000.0,-448.15803331828636,351.8419666817135
2025-08-26,GODIGIT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:00:00+05:30,2025-08-26 10:15:00+05:30,362.12757220458985,364.590039695581,358.8684240547485,2025-08-26 11:34:00+05:30,358.8684240547485,TARGET,3.70000000000004,4.500000000000039,29.621471405029297,25.82086944580078,4.94727087020874,1.3638084927834775,3.110931549608685,0.005206797865582035,0.5429885573125479,0.0,364.590039695581,0.740000000000008,0.9000000000000079,50000.0,5.0,250000.0,1850.00000000002,2250.0000000000196
2025-08-26,RTNINDIA,LONG,A_MOD_BREAK_C1_HIGH,MODERATE,2025-08-26 10:30:00+05:30,2025-08-26 10:45:00+05:30,54.93000106811523,54.61140706192016,55.53423107986449,2025-08-26 10:46:00+05:30,55.53423107986449,TARGET,4.699999999999919,5.499999999999919,41.411888122558594,89.42911529541016,72.20340728759766,1.9453307941615188,3.258399684802689,0.008586543296083554,7.594197908111365,0.0,54.61140706192016,0.939999999999984,1.0999999999999839,100000.0,5.0,500000.0,4699.99999999992,5499.999999999919
2025-08-26,JSWINFRA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 11:30:00+05:30,2025-08-26 11:45:00+05:30,298.24032779541017,300.26836202441893,295.5561648452515,2025-08-26 12:16:00+05:30,295.5561648452515,TARGET,3.6999999999999797,4.49999999999998,42.86796951293945,36.79954528808594,13.74048137664795,1.0677195737910299,2.0814912326621933,0.004992593150486347,0.6898704681075221,0.0,300.26836202441893,0.739999999999996,0.8999999999999959,50000.0,5.0,250000.0,1849.99999999999,2249.99999999999
2025-08-26,METROPOLIS,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-08-26 11:30:00+05:30,2025-08-26 12:00:00+05:30,2136.7725111816408,2151.302564257676,2117.541558581006,2025-08-26 13:31:00+05:30,2151.302564257676,SL,-4.199999999999981,-3.3999999999999804,41.6338996887207,25.63772964477539,14.756274223327637,1.2555793254660046,2.493551501142543,0.004919628492743465,0.7042348772873612,0.0,2151.302564257676,-0.8399999999999961,-0.679999999999996,50000.0,5.0,250000.0,-2099.9999999999905,-1699.9999999999902
2025-08-26,MCX,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 12:30:00+05:30,2025-08-26 12:45:00+05:30,1542.6914,1553.1817015199997,1528.8071774,2025-08-26 15:30:00+05:30,1536.0,EOD,1.3687422384022918,2.1687422384022916,55.19662094116211,31.008350372314453,5.08474588394165,1.9646076082403117,2.577737410719006,0.0068512173032729716,0.9538063314420544,0.0,1553.1817015199997,0.27374844768045836,0.43374844768045834,50000.0,5.0,250000.0,684.3711192011459,1084.3711192011458
2025-08-26,RALLIS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 12:45:00+05:30,2025-08-26 13:00:00+05:30,363.9272,366.40190496,360.6518552,2025-08-26 14:35:00+05:30,366.40190496,SL,-4.199999999999995,-3.399999999999995,63.97438430786133,24.443946838378906,3.2163026332855225,2.643904091548523,3.0258578973008143,0.0064578801908560645,0.96,0.0,366.40190496,-0.839999999999999,-0.679999999999999,50000.0,5.0,250000.0,-2099.9999999999973,-1699.9999999999975
2025-08-26,SWANCORP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 12:45:00+05:30,2025-08-26 13:00:00+05:30,464.5070861022949,467.6657342877905,460.3265223273743,2025-08-26 13:39:00+05:30,460.3265223273743,TARGET,3.6999999999999877,4.499999999999988,27.060073852539062,42.39274215698242,6.398364067077637,1.7771651134637612,2.299321896330103,0.007479551486359082,0.5769050026442442,0.0,467.6657342877905,0.7399999999999975,0.8999999999999975,50000.0,5.0,250000.0,1849.9999999999939,2249.9999999999936
2025-08-26,UDS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 13:30:00+05:30,2025-08-26 13:45:00+05:30,250.69985,252.40460897999998,248.44355135,2025-08-26 14:36:00+05:30,248.44355135,TARGET,3.699999999999981,4.499999999999981,27.975566864013672,28.088281631469727,10.319486618041992,3.781717802770256,3.5937787401483137,0.005224052425527195,0.6296335029602051,0.0,252.40460897999998,0.7399999999999962,0.8999999999999962,50000.0,5.0,250000.0,1849.9999999999905,2249.999999999991
2025-08-28,PDSL,LONG,A_MOD_BREAK_C1_HIGH,MODERATE,2025-08-28 10:00:00+05:30,2025-08-28 10:15:00+05:30,331.3662477905273,329.44432355334226,335.0112765162231,2025-08-28 10:22:00+05:30,335.0112765162231,TARGET,4.699999999999992,5.499999999999991,29.737794876098633,78.43855285644531,85.60650634765625,0.9677168882318505,3.2450296160779626,0.00827908582417453,6.152954201050161,0.0,329.44432355334226,0.9399999999999984,1.0999999999999983,100000.0,5.0,500000.0,4699.999999999993,5499.999999999992
