trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,india_vix,stop_price,pnl_pct_price,pnl_pct_gross_price,position_size_rs,leverage,notional_exposure_rs,pnl_rs,pnl_rs_gross
2025-08-26,GODIGIT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:00:00+05:30,2025-08-26 10:15:00+05:30,362.12757220458985,364.9049332366285,357.68379455332797,2025-08-26 12:48:00+05:30,357.68379455332797,TARGET,5.335652173913036,6.135652173913035,29.621471405029297,25.82086944580078,4.94727087020874,1.3638084927834775,3.110931549608685,0.005206797865582035,0.5429885573125479,11.76,364.9049332366285,1.0671304347826072,1.227130434782607,50000.0,5.0,250000.0,2667.826086956518,3067.8260869565174
2025-08-26,RTNINDIA,LONG,A_MOD_BREAK_C1_HIGH,MODERATE,2025-08-26 10:30:00+05:30,2025-08-26 10:45:00+05:30,54.93000106811523,54.50871184253195,55.77257951928179,2025-08-26 10:46:00+05:30,55.77257951928179,TARGET,6.869565217391234,7.669565217391233,41.411888122558594,89.42911529541016,72.20340728759766,1.9453307941615188,3.258399684802689,0.008586543296083554,7.594197908111365,11.76,54.50871184253195,1.3739130434782467,1.5339130434782466,100000.0,5.0,500000.0,6869.565217391234,7669.565217391233
2025-08-26,JSWINFRA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 11:30:00+05:30,2025-08-26 11:45:00+05:30,298.24032779541017,300.52770143989324,294.58052996423726,2025-08-26 15:30:00+05:30,296.29998779296875,EOD,2.4529806025636987,3.2529806025636985,42.86796951293945,36.79954528808594,13.74048137664795,1.0677195737910299,2.0814912326621933,0.004992593150486347,0.6898704681075221,11.76,300.52770143989324,0.49059612051273976,0.6505961205127397,50000.0,5.0,250000.0,1226.4903012818495,1626.4903012818493
2025-08-26,METROPOLIS,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-08-26 11:30:00+05:30,2025-08-26 12:00:00+05:30,2136.7725111816408,2153.1606273108773,2110.551525374862,2025-08-26 13:31:00+05:30,2153.1606273108773,SL,-4.6347826086956445,-3.8347826086956442,41.6338996887207,25.63772964477539,14.756274223327637,1.2555793254660046,2.493551501142543,0.004919628492743465,0.7042348772873612,11.76,2153.1606273108773,-0.9269565217391289,-0.7669565217391289,50000.0,5.0,250000.0,-2317.3913043478224,-1917.3913043478221
2025-08-26,RALLIS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 12:45:00+05:30,2025-08-26 13:00:00+05:30,363.9272,366.7183633947826,359.46133856834786,2025-08-26 14:35:00+05:30,366.7183633947826,SL,-4.634782608695621,-3.834782608695621,63.97438430786133,24.443946838378906,3.2163026332855225,2.643904091548523,3.0258578973008143,0.0064578801908560645,0.96,11.76,366.7183633947826,-0.9269565217391242,-0.7669565217391242,50000.0,5.0,250000.0,-2317.3913043478105,-1917.3913043478105
2025-08-26,SWANCORP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 12:45:00+05:30,2025-08-26 13:00:00+05:30,464.5070861022949,468.06965349309684,458.8069782770118,2025-08-26 13:47:00+05:30,458.8069782770118,TARGET,5.3356521739130365,6.135652173913036,27.060073852539062,42.39274215698242,6.398364067077637,1.7771651134637612,2.299321896330103,0.007479551486359082,0.5769050026442442,11.76,468.06965349309684,1.0671304347826074,1.2271304347826073,50000.0,5.0,250000.0,2667.8260869565183,3067.8260869565183
2025-08-26,UDS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 13:30:00+05:30,2025-08-26 13:45:00+05:30,250.69985,252.6226088495652,247.62343584069566,2025-08-26 14:36:00+05:30,247.62343584069566,TARGET,5.335652173913018,6.135652173913018,27.975566864013672,28.088281631469727,10.319486618041992,3.781717802770256,3.5937787401483137,0.005224052425527195,0.6296335029602051,11.76,252.6226088495652,1.0671304347826036,1.2271304347826035,50000.0,5.0,250000.0,2667.8260869565092,3067.826086956509
2025-08-28,PDSL,LONG,A_MOD_BREAK_C1_HIGH,MODERATE,2025-08-28 10:00:00+05:30,2025-08-28 10:15:00+05:30,331.3662477905273,328.7318861205926,336.6349711303967,2025-08-28 11:49:00+05:30,328.7318861205926,SL,-4.77500000000004,-3.9750000000000405,29.737794876098633,78.43855285644531,85.60650634765625,0.9677168882318505,3.2450296160779626,0.00827908582417453,6.152954201050161,12.19,328.7318861205926,-0.9550000000000081,-0.7950000000000081,100000.0,5.0,500000.0,-4775.000000000041,-3975.000000000041
2025-08-28,FIEMIND,LONG,A_MOD_BREAK_C1_HIGH,MODERATE,2025-08-28 10:30:00+05:30,2025-08-28 10:45:00+05:30,2145.429,2128.37283945,2179.5413211,2025-08-28 10:46:00+05:30,2179.5413211,TARGET,7.14999999999998,7.94999999999998,29.828617095947266,79.1198501586914,94.11538696289062,2.376858287360772,3.7377842388411766,0.009272148006289192,7.9235815271900485,12.19,2128.37283945,1.429999999999996,1.5899999999999959,100000.0,5.0,500000.0,7149.999999999979,7949.99999999998
2025-08-28,ABFRL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-28 12:00:00+05:30,2025-08-28 12:15:00+05:30,79.85000152587891,80.48480903800964,78.83430950646974,2025-08-28 14:17:00+05:30,78.83430950646974,TARGET,5.559999999999955,6.359999999999955,26.87228775024414,30.42933464050293,5.649050712585449,1.9915866798822965,2.6891910817308413,0.008189551902106802,0.6116119852330639,12.19,80.48480903800964,1.111999999999991,1.271999999999991,50000.0,5.0,250000.0,2779.9999999999773,3179.9999999999773
