trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,stop_price,pnl_pct_price,pnl_pct_gross_price,position_size_rs,leverage,notional_exposure_rs,pnl_rs,pnl_rs_gross,p_win,confidence_multiplier,pnl_rs_ml
2025-09-12,ORIENTHOT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 11:00:00+05:30,2025-09-12 11:15:00+05:30,142.33999938964843,143.4075493850708,140.63191939697265,2025-09-12 12:00:00+05:30,141.68377449035643,BE,1.6578047420070483,2.3051317342485618,41.24462127685547,28.8062744140625,17.550033569335938,1.7748614826165396,2.9051789056104877,0.0067972268176835,0.7892700786107263,143.4075493850708,0.3315609484014097,0.4610263468497124,50000.0,5.0,250000.0,828.9023710035243,1152.5658671242809,0.6016742894796674,0.7111619298644494,589.4838098320841
2025-09-15,KRBL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-15 11:00:00+05:30,2025-09-15 11:15:00+05:30,395.6208722045898,398.5880287461243,390.8734217381348,2025-09-15 11:45:00+05:30,398.5880287461243,SL,-4.4052026013005605,-3.7500000000000338,49.55704879760742,15.423944473266602,23.85399055480957,0.7796028986259178,3.479870442618714,0.0188604549022234,0.739786239223647,398.5880287461243,-0.881040520260112,-0.7500000000000068,50000.0,5.0,250000.0,-2202.60130065028,-1875.0000000000168,0.6214178161816336,0.8427854412108908,-1856.3203089802282
2025-09-22,ACUTAAS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:00:00+05:30,2025-09-22 10:15:00+05:30,1453.6092444091796,1464.5113137422486,1436.1659334762694,2025-09-22 12:30:00+05:30,1464.5113137422486,SL,-4.405202601300678,-3.75000000000005,42.06251525878906,34.34828186035156,43.93517303466797,0.3480289810809122,1.5504860436250512,0.0081934217734844,0.5293671027522482,1464.5113137422486,-0.8810405202601355,-0.7500000000000101,50000.0,5.0,250000.0,-2202.6013006503385,-1875.0000000000248,0.6036328337064194,0.7242188913761295,-1595.1654721006091
2025-09-22,RELAXO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:45:00+05:30,2025-09-22 11:00:00+05:30,463.9072,467.386504,458.3403136,2025-09-22 11:30:00+05:30,462.4331377563476,BE,0.9404881328245251,1.5887468912450418,49.32950210571289,25.83334732055664,20.290136337280277,1.176637011683532,3.0190648665515907,0.0087019971621933,0.8058540086303114,467.386504,0.188097626564905,0.3177493782490083,50000.0,5.0,250000.0,470.24406641226255,794.3734456225209,0.6208823473267138,0.8392156488447585,394.6361793095646
2025-09-23,DABUR,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-23 11:00:00+05:30,2025-09-23 11:30:00+05:30,513.8972,517.751429,507.7304336,2025-09-23 14:30:00+05:30,514.8499755859375,EOD,-1.578540780231189,-0.9270099019195882,53.13874435424805,19.23701477050781,4.304640293121338,1.2327615121635649,2.963211553570787,0.0049675547578451,0.8257332646286237,517.751429,-0.3157081560462378,-0.1854019803839176,50000.0,5.0,250000.0,-789.2703901155945,-463.5049509597941,0.6298066529700229,0.8987110198001529,-709.3259971988505
2025-09-23,IRCON,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-23 11:15:00+05:30,2025-09-23 11:30:00+05:30,178.7500030517578,180.090628074646,176.6050030151367,2025-09-23 11:45:00+05:30,178.27322550964354,BE,0.6850528928844041,1.333643451676502,45.307655334472656,25.79105758666992,6.202968120574951,1.9440098219744069,2.6200409849403608,0.0049570996436771,0.8798165488626111,180.090628074646,0.1370105785768808,0.2667286903353004,50000.0,5.0,250000.0,342.5264464422021,666.821725838251,0.6113704625947134,0.7758030839647561,265.73307348934924
2025-09-23,LAURUSLABS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-23 11:15:00+05:30,2025-09-23 11:30:00+05:30,892.0215722045898,898.7117339961243,881.3173133381347,2025-09-23 12:00:00+05:30,898.7117339961243,SL,-4.405202601300571,-3.750000000000031,53.89156723022461,24.58645248413086,12.616787910461426,1.527233580233601,2.288751522815928,0.0050431931806438,0.8772658765408801,898.7117339961243,-0.8810405202601143,-0.7500000000000062,50000.0,5.0,250000.0,-2202.601300650286,-1875.0000000000157,0.6315601394449764,0.9104009296331758,-2005.2502717232621
2025-09-23,LTFOODS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-23 10:15:00+05:30,2025-09-23 10:30:00+05:30,442.5114861022949,445.83032224806215,437.20134826906735,2025-09-23 10:45:00+05:30,440.4173061218261,BE,1.7189961343766602,2.3662436413963017,40.94321823120117,23.91433906555176,4.907896041870117,1.1878356068906455,3.1097132090151187,0.0089567880867297,0.6820195046738806,445.83032224806215,0.343799226875332,0.4732487282792603,50000.0,5.0,250000.0,859.4980671883301,1183.1218206981507,0.6009517190067777,0.706344793378518,607.1019846773765
2025-09-26,KRN,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-26 11:00:00+05:30,2025-09-26 11:15:00+05:30,833.7332444091796,839.9862437422486,823.7284454762695,2025-09-26 11:30:00+05:30,824.8170255126952,BE,4.703794898816829,5.347165269152053,45.07075119018555,20.44662857055664,5.197581768035889,1.9385054805364272,2.860492773274955,0.0058126603771826,0.8752997269466578,839.9862437422486,0.9407589797633658,1.0694330538304109,50000.0,5.0,250000.0,2351.8974494084146,2673.5826345760265,0.6108074380693366,0.7720495871289106,1815.7814547853043
2025-09-26,PNCINFRA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-26 11:15:00+05:30,2025-09-26 11:30:00+05:30,294.4411,296.64940825,290.9078068,2025-09-26 11:45:00+05:30,292.47480612182613,BE,2.693045275421317,3.339027530758905,42.75466537475586,13.79874324798584,3.878320455551148,2.034488663232787,3.11142578125,0.0042437618462187,0.8513199806213378,296.64940825,0.5386090550842634,0.667805506151781,50000.0,5.0,250000.0,1346.5226377106585,1669.5137653794527,0.6052876800865713,0.7352512005771421,990.0323859810618
2025-09-26,PPLPHARMA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-26 11:15:00+05:30,2025-09-26 11:30:00+05:30,189.2500030517578,190.669378074646,186.9790030151367,2025-09-26 11:45:00+05:30,187.97223367309567,BE,2.729942444257516,3.375876771617997,41.319610595703125,29.060590744018555,38.14363098144531,0.8727769418212745,2.436326602696011,0.0088135465090564,0.63253012375427,190.669378074646,0.5459884888515032,0.6751753543235994,50000.0,5.0,250000.0,1364.971222128758,1687.9383858089986,0.6018539969249221,0.712359979499481,972.3508718130236
2025-09-29,COROMANDEL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-29 13:00:00+05:30,2025-09-29 13:15:00+05:30,2151.3696888183595,2167.504961484497,2125.553252552539,2025-09-29 13:45:00+05:30,2167.504961484497,SL,-4.405202601300656,-3.750000000000072,53.97804641723633,25.876052856445312,11.379804611206056,1.911598656572213,2.905905823903964,0.0064573069720031,0.9445297649001372,2167.504961484497,-0.8810405202601312,-0.7500000000000144,50000.0,5.0,250000.0,-2202.601300650328,-1875.000000000036,0.6317613466297193,0.9117423108647953,-2008.204799768734
2025-09-29,SUDARSCHEM,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-29 10:45:00+05:30,2025-09-29 11:00:00+05:30,1354.8289555908202,1364.9901727577517,1338.5710081237305,2025-09-29 14:30:00+05:30,1360.4000244140625,EOD,-2.7090037923445616,-2.0560044868589435,46.003868103027344,15.619925498962402,8.029302597045898,2.3264020717429226,4.02026561166869,0.0060050571914267,0.9000580215454101,1364.9901727577517,-0.5418007584689123,-0.4112008973717887,50000.0,5.0,250000.0,-1354.5018961722806,-1028.0022434294715,0.6130233523147791,0.7868223487651942,-1065.752363353183
2025-09-29,TANLA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-29 10:30:00+05:30,2025-09-29 10:45:00+05:30,670.8658,675.8972935,662.8154104,2025-09-29 11:00:00+05:30,668.24875,BE,1.3027136321624355,1.9505018738472453,69.85713195800781,13.02467918395996,2.899845600128174,2.3875149761514938,4.1123046875,0.0080014886490509,0.96,675.8972935,0.2605427264324871,0.3901003747694491,50000.0,5.0,250000.0,651.3568160812179,975.2509369236228,0.6678709392504417,1.1524729283362782,750.6710972209157
2025-09-30,CRISIL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-30 13:15:00+05:30,2025-09-30 13:30:00+05:30,4478.1042,4511.6899815,4424.366949599999,2025-09-30 14:00:00+05:30,4460.240602050781,BE,1.3468182093506706,1.994549160917156,61.24236297607422,12.820218086242676,6.91591215133667,2.352999967811447,4.135453192750868,0.0037698897566737,0.96,4511.6899815,0.2693636418701341,0.3989098321834312,50000.0,5.0,250000.0,673.4091046753352,997.274580458578,0.6484934663639506,1.0232897757596704,689.0926517177442
2025-10-07,JAMNAAUTO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-07 11:15:00+05:30,2025-10-07 11:30:00+05:30,98.45,99.188375,97.2686,2025-10-07 14:30:00+05:30,98.58999633789062,EOD,-1.3622521517789026,-0.7110022239239316,50.86846160888672,25.0365047454834,4.584375858306885,1.600284997375118,2.374068952050956,0.0032846554333431,0.8900498745406455,99.188375,-0.2724504303557805,-0.1422004447847863,50000.0,5.0,250000.0,-681.1260758894513,-355.5011119619658,0.6244980671871582,0.8633204479143879,-588.0300689230504
2025-10-09,VINCOFE,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-09 11:15:00+05:30,2025-10-09 11:30:00+05:30,137.6199981689453,138.6521481552124,135.96855819091795,2025-10-09 11:45:00+05:30,138.6521481552124,SL,-4.4052026013006005,-3.749999999999987,51.01897048950195,18.979555130004883,10.848119735717772,1.688907610918998,3.1517734660960675,0.0093025667914028,0.9055588319108244,138.6521481552124,-0.88104052026012,-0.7499999999999974,50000.0,5.0,250000.0,-2202.6013006503,-1874.9999999999936,0.6248509446712522,0.865672964475015,-1906.7323974904689
2025-10-10,DEEPAKFERT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-10 10:30:00+05:30,2025-10-10 10:45:00+05:30,1497.8003555908203,1509.0338582577515,1479.8267513237304,2025-10-10 11:00:00+05:30,1494.4699999999998,BE,0.4628696655730502,1.111748831674852,47.86933517456055,23.982681274414062,10.97804355621338,1.445332870185301,2.547497441490276,0.0035950297989966,0.8309732799008358,1509.0338582577515,0.09257393311461,0.2223497663349704,50000.0,5.0,250000.0,231.4348327865251,555.874415837426,0.6174392813766546,0.816261875844364,188.91143074605571
2025-10-13,SIEMENS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-13 10:45:00+05:30,2025-10-13 11:00:00+05:30,3041.3916,3064.202037,3004.8949008,2025-10-13 12:00:00+05:30,3064.202037,SL,-4.405202601300628,-3.750000000000016,40.94980239868164,12.577040672302246,2.481941699981689,2.023270916923739,5.175549831335151,0.0047548676163496,0.8242470359802245,3064.202037,-0.8810405202601256,-0.7500000000000031,50000.0,5.0,250000.0,-2202.601300650314,-1875.000000000008,0.6009675083115843,0.706450055410562,-1556.0278108917903
2025-10-14,GATEWAY,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-14 10:15:00+05:30,2025-10-14 10:30:00+05:30,59.1900016784668,59.63392669105531,58.4797216583252,2025-10-14 11:30:00+05:30,58.9362783164978,BE,1.4957582986283384,2.1432957828526757,44.98599624633789,24.097442626953125,17.619047164916992,1.9000611223768211,2.528184912467577,0.0032292269885525,0.8673006401110122,59.63392669105531,0.2991516597256677,0.4286591565705351,50000.0,5.0,250000.0,747.8791493141692,1071.6478914263378,0.6106059382543492,0.7707062550289946,576.3951383821936
2025-10-14,SCHAEFFLER,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-14 11:00:00+05:30,2025-10-14 11:15:00+05:30,3945.2108,3974.799881,3897.8682704,2025-10-14 11:45:00+05:30,3911.7,BE,3.602221473572813,4.24702274464022,57.334659576416016,14.466754913330078,7.540091037750244,2.055011318055635,3.351234768650657,0.004180523548049,0.96,3974.799881,0.7204442947145627,0.849404548928044,50000.0,5.0,250000.0,1801.110736786407,2123.51137232011,0.6395350255007591,0.9635668366717276,1735.4905751407628
2025-10-15,LAOPALA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-15 10:00:00+05:30,2025-10-15 10:15:00+05:30,228.44000549316405,230.1533055343628,225.69872542724607,2025-10-15 10:30:00+05:30,227.3299438781738,BE,1.7824917483428808,2.429656777047039,40.90529251098633,26.22018051147461,9.770580291748049,1.1387623828337177,2.7163481822054725,0.0043018343807066,0.6728628046606955,230.1533055343628,0.3564983496685762,0.4859313554094078,50000.0,5.0,250000.0,891.2458741714405,1214.8283885235196,0.6008607663298544,0.7057384421990295,628.9864748540647
2025-10-20,AVANTEL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-20 10:00:00+05:30,2025-10-20 10:15:00+05:30,163.0699951171875,164.2930200805664,161.11315517578123,2025-10-20 10:30:00+05:30,160.98149999999998,BE,5.761680668221603,6.403676886378284,42.803855895996094,8.391491889953613,4.78787899017334,1.3720498563724912,6.687009218650687,0.019581393430531,0.7421665633051273,164.2930200805664,1.1523361336443203,1.280735377275657,50000.0,5.0,250000.0,2880.840334110801,3201.838443189142,0.6054051972878464,0.7360346485856425,2120.3983029485885
2025-10-24,EICHERMOT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-24 10:15:00+05:30,2025-10-24 10:30:00+05:30,6839.1319,6890.425389250001,6757.0623172000005,2025-10-24 14:30:00+05:30,6812.375999999999,BE,1.3083079257816854,1.9560889006981292,43.5086784362793,25.09712028503418,11.85450839996338,1.8576735369215445,3.4268681051518906,0.0030953773313431,0.8377230455054596,6890.425389250001,0.2616615851563371,0.3912177801396259,50000.0,5.0,250000.0,654.1539628908426,978.0444503490646,0.6070876891313882,0.7472512608759215,488.8173735771629
2025-10-27,ABSLAMC,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-27 11:00:00+05:30,2025-10-27 11:15:00+05:30,819.9359555908203,826.0854752577515,810.0967241237305,2025-10-27 11:30:00+05:30,815.9404999999999,BE,1.789287501160873,2.4364437024483028,48.064979553222656,21.54712677001953,4.464099407196045,1.351707551416836,2.2148041983944524,0.0078881377398051,0.817523514796286,826.0854752577515,0.3578575002321746,0.4872887404896605,50000.0,5.0,250000.0,894.6437505804365,1218.2218512241514,0.6179013027773647,0.8193420185157645,733.019216453089
2025-10-29,MOTILALOFS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-29 10:30:00+05:30,2025-10-29 10:45:00+05:30,1004.2991,1011.83134325,992.2475108,2025-10-29 11:00:00+05:30,1000.1414744873044,BE,1.4222810608389016,2.069913989117089,45.30942916870117,15.390711784362791,6.246312141418457,1.525216961408587,4.570364703840224,0.0116122935222116,0.8065544057770202,1011.83134325,0.2844562121677803,0.4139827978234177,50000.0,5.0,250000.0,711.1405304194509,1034.9569945585442,0.6113746771565597,0.7758311810437314,551.7249976033881
2025-10-31,BANDHANBNK,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-31 11:00:00+05:30,2025-10-31 11:15:00+05:30,159.97000427246093,161.1697793045044,158.0503642211914,2025-10-31 11:30:00+05:30,159.1760969390869,BE,1.8343279222914035,2.4814256178359524,45.21760559082031,11.36379337310791,6.389910697937012,1.1591723918955046,3.859580209047624,0.0100059747078835,0.741119252444018,161.1697793045044,0.3668655844582807,0.4962851235671904,50000.0,5.0,250000.0,917.1639611457018,1240.7128089179762,0.6111564860024217,0.774376573349478,710.2302854316423
2025-10-31,CHAMBLFERT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-31 10:30:00+05:30,2025-10-31 10:45:00+05:30,477.4045,480.98503375,471.675646,2025-10-31 12:15:00+05:30,480.98503375,SL,-4.4052026013005925,-3.750000000000031,42.91817092895508,20.17059135437012,7.500375747680664,1.3390398572510869,3.450678561697703,0.003259325701176,0.7381045389532663,480.98503375,-0.8810405202601186,-0.7500000000000061,50000.0,5.0,250000.0,-2202.6013006502967,-1875.0000000000152,0.60567825124678,0.7378550083118667,-1625.200400999053
2025-10-31,MANYAVAR,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-31 10:45:00+05:30,2025-10-31 11:00:00+05:30,658.8682,663.8097115,650.9617816,2025-10-31 11:15:00+05:30,654.7082499999999,BE,2.5106717107845555,3.1568908622392877,48.40956878662109,19.30638885498047,3.536738634109497,0.728199664054942,3.1058003064866897,0.0063082589365101,0.7135784730089312,663.8097115,0.5021343421569111,0.6313781724478574,50000.0,5.0,250000.0,1255.3358553922778,1578.4454311196437,0.618714544281471,0.82476362854314,1035.3553551336415
2025-10-31,SHYAMMETL,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-10-31 13:00:00+05:30,2025-10-31 13:30:00+05:30,880.8238,887.4299785000001,870.2539144,2025-10-31 13:45:00+05:30,878.4273877563476,BE,0.7117685603724497,1.3603244165589277,45.04145050048828,10.558510780334473,4.305388450622559,3.191007631032009,3.9313190129703584,0.0034903519269962,0.8856217575073242,887.4299785000001,0.1423537120744899,0.2720648833117855,50000.0,5.0,250000.0,355.8842801862249,680.1622082794638,0.6107377817071988,0.7715852113813256,274.5950475547792
2025-10-31,TECHM,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-10-31 10:45:00+05:30,2025-10-31 11:00:00+05:30,1430.4138111816403,1441.1419147655029,1413.2488454474608,2025-10-31 13:15:00+05:30,1424.5609489746091,BE,1.3981990785692424,2.0458632883992047,44.045013427734375,35.759952545166016,65.67034149169922,0.5296186686994266,1.1968848761617132,0.002720375314282,0.5732027122465009,1441.1419147655029,0.2796398157138485,0.4091726576798409,50000.0,5.0,250000.0,699.0995392846212,1022.9316441996024,0.6083662835057793,0.7557752233718619,528.3621104620003
2025-11-03,OLAELEC,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-11-03 10:45:00+05:30,2025-11-03 11:00:00+05:30,49.400000762939456,49.77050076866151,48.80720075378418,2025-11-03 11:15:00+05:30,49.14699999999999,BE,1.9137418875361225,2.5607364274503124,46.70817184448242,31.593395233154297,47.630313873291016,0.1714097201597676,1.5724786094925167,0.0098412699169582,0.5692432091698216,49.77050076866151,0.3827483775072245,0.5121472854900625,50000.0,5.0,250000.0,956.8709437680612,1280.3682137251562,0.6146928061168514,0.7979520407790094,763.5371223418612
2025-11-04,NTPC,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-11-04 10:30:00+05:30,2025-11-04 10:45:00+05:30,330.68385,333.16397887500005,326.7156438,2025-11-04 14:30:00+05:30,330.20001220703125,EOD,0.0821979055267162,0.7315715493344424,42.63643264770508,22.57686996459961,8.562690734863281,1.195907368465659,3.308936845472088,0.0030103581549537,0.7088302791970664,333.16397887500005,0.0164395811053432,0.1463143098668884,50000.0,5.0,250000.0,41.098952763358135,365.7857746672212,0.605005169817435,0.7333677987829003,30.14064852034635
2025-11-06,BAJAJHIND,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-11-06 10:00:00+05:30,2025-11-06 10:15:00+05:30,21.460000228881835,21.62095023059845,21.20248022613525,2025-11-06 10:30:00+05:30,21.373929464340208,BE,1.357659730017412,2.0053765988732315,49.873233795166016,16.055234909057617,5.528360366821289,1.2344545090630517,4.192277202238482,0.0047110341443743,0.8241280460135243,21.62095023059845,0.2715319460034824,0.4010753197746463,50000.0,5.0,250000.0,678.829865008706,1002.6882994366158,0.6221613797014665,0.8477425313431097,575.4729481137819
2025-11-06,CAMS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-11-06 10:15:00+05:30,2025-11-06 10:30:00+05:30,748.0503722045898,753.6607499961243,739.0737677381347,2025-11-06 14:30:00+05:30,749.7000122070312,EOD,-1.754385576573756,-1.1026262827593576,68.95655822753906,16.916316986083984,7.26777982711792,1.5780720808090976,3.8968023135428327,0.0038473288737643,0.8861626141415919,753.6607499961243,-0.3508771153147512,-0.2205252565518715,50000.0,5.0,250000.0,-877.192788286878,-551.3131413796788,0.6658702813994066,1.1391352093293776,-999.2411905073932
2025-11-06,CONCOR,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-11-06 10:30:00+05:30,2025-11-06 10:45:00+05:30,525.1949277954102,529.1338897538758,518.8925886618653,2025-11-06 11:30:00+05:30,523.0645,BE,1.3805386406637468,2.0282257907107497,46.62628555297852,13.08580207824707,3.2788710594177246,2.349473728224172,4.573506974696527,0.0049150907964068,0.9093942832946778,529.1338897538758,0.2761077281327493,0.4056451581421499,50000.0,5.0,250000.0,690.2693203318734,1014.1128953553748,0.614498843865344,0.7966589591022937,549.909238235838
2025-11-06,HUDCO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-11-06 10:15:00+05:30,2025-11-06 10:30:00+05:30,228.64999694824215,230.364871925354,225.90619698486327,2025-11-06 12:15:00+05:30,227.1795,BE,2.5694639697785853,3.215606752391692,41.94340896606445,21.649097442626957,3.4167299270629883,1.9204946202730957,3.547926277388272,0.0045630585312344,0.8252376930387584,230.364871925354,0.5138927939557171,0.6431213504783383,50000.0,5.0,250000.0,1284.7319848892926,1607.803376195846,0.6033478245637155,0.7223188304247701,927.9861047345272
