trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,stop_price,pnl_pct_price,pnl_pct_gross_price,position_size_rs,leverage,notional_exposure_rs,pnl_rs,pnl_rs_gross
2025-08-25,INDNIPPON,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-25 13:45:00+05:30,2025-08-25 14:00:00+05:30,788.1423277954102,794.0533952538758,778.6846198618653,2025-08-25 14:15:00+05:30,785.1078994750976,BE,1.2772296351626031,1.925050979561328,56.96830368041992,16.82827377319336,1.5935622453689575,4.623860505116184,2.542984808688126,0.0034114971130246763,0.96,794.0533952538758,0.2554459270325206,0.3850101959122656,50000.0,5.0,250000.0,638.6148175813015,962.5254897806641
2025-08-26,GODIGIT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:00:00+05:30,2025-08-26 10:15:00+05:30,362.12757220458985,364.8435289961243,357.7820413381348,2025-08-26 10:45:00+05:30,360.9,BE,1.0468237721075841,1.694944404697717,29.621471405029297,25.82086944580078,4.94727087020874,1.3638084927834775,3.110931549608685,0.005206797865582035,0.5429885573125479,364.8435289961243,0.20936475442151684,0.3389888809395434,50000.0,5.0,250000.0,523.411886053792,847.4722023488584
2025-08-26,HINDPETRO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:15:00+05:30,2025-08-26 10:30:00+05:30,385.22292779541016,388.1120997538758,380.6002526618652,2025-08-26 10:45:00+05:30,384.45874999999995,BE,0.3428292790395355,0.9918643729015736,60.59706115722656,29.165782928466797,3.7339155673980713,1.7046961396408729,3.44513626620394,0.0027158902887883343,0.9083218244371527,388.1120997538758,0.0685658558079071,0.19837287458031472,50000.0,5.0,250000.0,171.41463951976772,495.9321864507868
2025-08-26,KPIL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:15:00+05:30,2025-08-26 10:30:00+05:30,1260.2479,1269.6997592500002,1245.1249252,2025-08-26 10:45:00+05:30,1254.0272744750976,BE,1.8209014839834263,2.4680166199453755,55.020416259765625,22.7297306060791,14.47008228302002,1.3987663875713086,3.2651106970851065,0.005526730433621535,0.8547841178249789,1269.6997592500002,0.3641802967966853,0.49360332398907514,50000.0,5.0,250000.0,910.4507419917132,1234.0083099726878
2025-08-26,BALRAMCHIN,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:30:00+05:30,2025-08-26 10:45:00+05:30,570.13595,574.411969625,563.2943186,2025-08-26 13:45:00+05:30,569.42,BE,-0.021631953005192554,0.627876561721832,37.277679443359375,12.503252029418945,3.3662304878234863,1.9290830624534314,3.9878489361632248,0.005472816262795874,0.756754727579741,574.411969625,-0.004326390601038511,0.12557531234436642,50000.0,5.0,250000.0,-10.815976502596277,313.93828086091605
2025-08-26,RTNINDIA,LONG,A_MOD_BREAK_C1_HIGH,MODERATE,2025-08-26 10:30:00+05:30,2025-08-26 10:45:00+05:30,54.93000106811523,54.51802606010437,55.75395108413696,2025-08-26 11:00:00+05:30,57.705373477935794,BE,24.58031004494748,25.262810448328572,41.411888122558594,89.42911529541016,72.20340728759766,1.9453307941615188,3.258399684802689,0.008586543296083554,7.594197908111365,54.51802606010437,4.916062008989496,5.052562089665715,100000.0,5.0,500000.0,24580.31004494748,25262.810448328575
2025-08-26,BANKBARODA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 11:00:00+05:30,2025-08-26 11:15:00+05:30,237.89999694824218,239.68424692535402,235.04519698486328,2025-08-26 12:15:00+05:30,237.4421311187744,BE,0.31323380902207765,0.9623073462405127,49.8426628112793,27.856246948242188,27.139278411865234,1.1012946237323993,2.5514680781426513,0.003202679501807625,0.8003665013223593,239.68424692535402,0.06264676180441553,0.19246146924810253,50000.0,5.0,250000.0,156.61690451103883,481.1536731202563
2025-08-26,CHEMCON,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 11:00:00+05:30,2025-08-26 11:15:00+05:30,219.3699981689453,221.0152731552124,216.73755819091795,2025-08-26 11:30:00+05:30,216.89088111877442,BE,5.007562277105419,5.650538065514366,31.503400802612305,41.73273849487305,6.397289752960205,1.3932363906613785,1.973059410548075,0.004690929589679601,0.5750203509323295,221.0152731552124,1.0015124554210837,1.1301076131028733,50000.0,5.0,250000.0,2503.7811385527093,2825.269032757183
2025-08-26,REDINGTON,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 11:15:00+05:30,2025-08-26 11:30:00+05:30,239.34999389648436,241.145118850708,236.47779396972655,2025-08-26 11:45:00+05:30,238.24411888122557,BE,1.6628425838024956,2.310163032084858,38.73939895629883,27.246437072753906,5.043760776519775,1.5963375930811594,2.31358319190416,0.005310901958102959,0.7204500631336852,241.145118850708,0.33256851676049914,0.4620326064169716,50000.0,5.0,250000.0,831.4212919012479,1155.081516042429
2025-08-26,JSWINFRA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 11:30:00+05:30,2025-08-26 11:45:00+05:30,298.24032779541017,300.47713025387577,294.6614438618652,2025-08-26 12:00:00+05:30,297.24125,BE,1.0268075941865304,1.6749542270077313,42.86796951293945,36.79954528808594,13.74048137664795,1.0677195737910299,2.0814912326621933,0.004992593150486347,0.6898704681075221,300.47713025387577,0.2053615188373061,0.3349908454015463,50000.0,5.0,250000.0,513.4037970932652,837.4771135038657
