trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,stop_price,pnl_pct_price,pnl_pct_gross_price,position_size_rs,leverage,notional_exposure_rs,pnl_rs,pnl_rs_gross
2025-08-26,AUTOAXLES,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:45:00+05:30,2025-08-26 11:00:00+05:30,1738.1523,1751.18844225,1717.2944724,2025-08-26 14:30:00+05:30,1734.800048828125,EOD,0.31524364242267816,0.9643145689462795,41.02561950683594,27.91621971130371,15.570130235172867,1.2651184458911042,2.478991627720955,0.004597555538481394,0.6967800206334822,1751.18844225,0.06304872848453563,0.1928629137892559,50000.0,5.0,250000.0,157.62182121133907,482.1572844731397
2025-08-26,WABAG,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:45:00+05:30,2025-08-26 11:00:00+05:30,1545.9907888183593,1557.5857197344972,1527.438899352539,2025-08-26 14:30:00+05:30,1543.0999755859375,EOD,0.28582956438353835,0.9349386986423538,34.03775405883789,35.007850646972656,5.730086848215313,0.8742015749899753,3.0857158446402084,0.004903180868758592,0.523551586505814,1557.5857197344972,0.05716591287670767,0.18698773972847077,50000.0,5.0,250000.0,142.91478219176918,467.46934932117694
2025-08-29,LICI,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 10:00:00+05:30,2025-08-29 10:15:00+05:30,860.8278,867.2840085,850.4978664,2025-08-29 11:00:00+05:30,867.2840085,SL,-4.4052026013005925,-3.750000000000001,50.069786071777344,15.550195693969727,3.308008175284054,1.3495161611780333,3.7878093115351987,0.003129398091479984,0.8461653282061559,867.2840085,-0.8810405202601186,-0.7500000000000002,50000.0,5.0,250000.0,-2202.6013006502967,-1875.0000000000007
2025-09-01,UBL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-01 10:00:00+05:30,2025-09-01 10:15:00+05:30,1813.3372111816407,1826.937240265503,1791.577164647461,2025-09-01 10:30:00+05:30,1805.5002755126952,BE,1.513400572897954,2.1609151404990454,29.275985717773438,27.427438735961914,4.685316185117799,0.9443106104601587,2.847594012584048,0.005790879491260608,0.46439414259712936,1826.937240265503,0.3026801145795908,0.4321830280998091,50000.0,5.0,250000.0,756.7002864489771,1080.4575702495226
2025-09-02,ABCAPITAL,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-02 13:00:00+05:30,2025-09-02 13:30:00+05:30,275.19495,277.258912125,271.8926106,2025-09-02 14:15:00+05:30,274.42080612182616,BE,0.7580414674399163,1.40653721693266,40.572059631347656,35.34836959838867,8.51054159172516,1.6623160637328538,1.900520653267068,0.004786103722468374,0.7545122382868177,277.258912125,0.15160829348798327,0.281307443386532,50000.0,5.0,250000.0,379.0207337199582,703.26860846633
2025-09-04,NAZARA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-04 10:30:00+05:30,2025-09-04 10:45:00+05:30,280.14397220458983,282.2450519961243,276.78224453813476,2025-09-04 11:15:00+05:30,279.0346122436523,BE,1.3322319518731798,1.9799818504168212,55.70789337158203,26.564830780029297,17.777845594618057,0.8183171192673437,2.0393642216611734,0.006704383758147006,0.7532054958717851,282.2450519961243,0.26644639037463597,0.39599637008336425,50000.0,5.0,250000.0,666.1159759365898,989.9909252084105
2025-09-04,NTPC,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-04 13:15:00+05:30,2025-09-04 13:30:00+05:30,332.3335138977051,334.82601525193786,328.3455117309326,2025-09-04 14:30:00+05:30,330.29998779296875,EOD,2.4131200302386215,3.0594658975053903,27.08161163330078,38.4782600402832,5.999755859375,1.1310363576219957,1.5473479554039948,0.002448603526803896,0.4415229348535607,334.82601525193786,0.48262400604772426,0.611893179501078,50000.0,5.0,250000.0,1206.5600151193107,1529.7329487526952
2025-09-04,ZUARI,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-04 10:15:00+05:30,2025-09-04 10:30:00+05:30,312.03758610229494,314.3778679980622,308.2931350690674,2025-09-04 10:45:00+05:30,307.51980612182615,BE,6.598250383997948,7.239159930861229,42.803138732910156,33.152076721191406,3.8813074904649962,1.1434372785279874,2.099188543977129,0.015737333657508436,0.7021486047360501,314.3778679980622,1.3196500767995896,1.4478319861722457,50000.0,5.0,250000.0,3299.125191998974,3619.5799654306143
2025-09-05,MPHASIS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 11:00:00+05:30,2025-09-05 11:15:00+05:30,2778.5442776367186,2799.383359718994,2745.201746305078,2025-09-05 12:00:00+05:30,2771.6901020507808,BE,0.5846903322014569,1.2334112580288994,29.17472267150879,27.629722595214844,17.18228430442813,1.1968639317569427,2.595397105697327,0.008342183328913134,0.5070720281300969,2799.383359718994,0.11693806644029138,0.2466822516057799,50000.0,5.0,250000.0,292.3451661007284,616.7056290144498
2025-09-05,UPL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 11:00:00+05:30,2025-09-05 11:15:00+05:30,692.4114777954102,697.6045638788758,684.1025400618653,2025-09-05 12:00:00+05:30,688.5595,BE,2.134859655457031,2.781566972051539,39.74858474731445,30.37624740600586,2.097818524825964,1.199847765367441,1.9546869698300395,0.004922724944972777,0.6639364786405209,697.6045638788758,0.4269719310914062,0.5563133944103078,50000.0,5.0,250000.0,1067.4298277285154,1390.7834860257697
2025-09-05,VAIBHAVGBL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 10:15:00+05:30,2025-09-05 10:30:00+05:30,216.95,218.577125,214.3466,2025-09-05 10:45:00+05:30,218.577125,SL,-4.405202601300616,-3.7500000000000155,40.01715850830078,28.379606246948242,34.77634780311121,0.34943167497489463,1.8801758231752768,0.0058887224592920825,0.5154167119038822,218.577125,-0.8810405202601231,-0.7500000000000031,50000.0,5.0,250000.0,-2202.6013006503076,-1875.0000000000077
2025-09-08,APOLLOHOSP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:45:00+05:30,2025-09-08 11:00:00+05:30,7765.9465,7824.1910987500005,7672.755142,2025-09-08 14:30:00+05:30,7800.0,EOD,-2.8456655306772225,-2.192488706946409,39.35455322265625,32.551666259765625,2.9166666666666665,1.3198464547225814,2.0788486253073994,0.003301088645455766,0.6812914279162954,7824.1910987500005,-0.5691331061354445,-0.4384977413892818,50000.0,5.0,250000.0,-1422.8327653386114,-1096.2443534732047
2025-09-08,ELGIEQUIP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:15:00+05:30,2025-09-08 10:30:00+05:30,474.4051,477.96313825000004,468.7122388,2025-09-08 14:30:00+05:30,474.20001220703125,EOD,-0.433891422225805,0.21615260140411058,31.363950729370117,40.02167510986328,18.86789555710809,0.8439171937948261,1.1260306354647485,0.00528375818556051,0.4344463016278838,477.96313825000004,-0.086778284445161,0.04323052028082212,50000.0,5.0,250000.0,-216.9457111129025,108.07630070205529
2025-09-08,ERIS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:45:00+05:30,2025-09-08 11:00:00+05:30,1714.2570555908203,1727.1139835077515,1693.6859709237303,2025-09-08 11:15:00+05:30,1710.2152755126951,BE,0.5300803686368177,1.1788722306679245,51.527408599853516,32.04228210449219,35.7333984375,0.7089071825538733,1.4641591471199602,0.005355907449347115,0.7072667143029259,1727.1139835077515,0.10601607372736355,0.2357744461335849,50000.0,5.0,250000.0,265.0401843184089,589.4361153339622
2025-09-08,RISHABH,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 13:00:00+05:30,2025-09-08 13:15:00+05:30,454.909,458.32081750000003,449.450092,2025-09-08 13:30:00+05:30,443.32599999999996,BE,12.09735122183454,12.731117652101878,28.477291107177734,30.78532600402832,5.128205128205129,2.035028440176172,2.4323604557549965,0.01023652992750469,0.637159366607666,458.32081750000003,2.419470244366908,2.5462235304203755,50000.0,5.0,250000.0,6048.67561091727,6365.5588260509385
2025-09-09,BAJAJCON,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 10:15:00+05:30,2025-09-09 10:30:00+05:30,220.22999877929686,221.8817237701416,217.5872387939453,2025-09-09 11:15:00+05:30,221.8817237701416,SL,-4.405202601300555,-3.7500000000000333,38.86564254760742,25.06252098083496,2.833994341277784,1.2148111233347523,2.892965967759601,0.005090932751639012,0.6555765847976929,221.8817237701416,-0.881040520260111,-0.7500000000000067,50000.0,5.0,250000.0,-2202.6013006502776,-1875.0000000000166
2025-09-10,CARTRADE,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-10 10:45:00+05:30,2025-09-10 11:00:00+05:30,2360.5278,2378.2317585,2332.2014664,2025-09-10 11:15:00+05:30,2280.8219999999997,BE,16.254680017761864,16.88304624076026,36.587730407714844,20.160768508911133,2.0055574294916436,1.5493011409217945,3.6966524416228728,0.0244218093421677,0.6799436557770366,2378.2317585,3.250936003552373,3.3766092481520524,50000.0,5.0,250000.0,8127.340008880933,8441.52312038013
2025-09-10,SUPREMEIND,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-10 10:00:00+05:30,2025-09-10 10:15:00+05:30,4323.6351,4356.062363250001,4271.751478800001,2025-09-10 12:15:00+05:30,4278.196102050781,BE,4.611231044680315,5.254721651836415,51.1644401550293,32.112918853759766,18.211184425374867,0.8786909706299036,2.2353969410256407,0.006254459109450352,0.7637709198602332,4356.062363250001,0.9222462089360629,1.050944330367283,50000.0,5.0,250000.0,2305.6155223401574,2627.3608259182074
2025-09-11,ANGELONE,SHORT,B_HUGE_RED_FAILED_BOUNCE,HUGE,2025-09-11 10:15:00+05:30,2025-09-11 13:00:00+05:30,2308.5382,2325.8522365,2280.8357416,2025-09-11 13:15:00+05:30,2238.3950510253903,BE,14.561548022824915,15.192113557967035,31.03253746032715,38.23811721801758,36.21853693260814,0.689552598999231,1.3330667803241092,0.005208018743233575,0.4528131057459781,2325.8522365,2.912309604564983,3.038422711593407,50000.0,5.0,250000.0,7280.774011412457,7596.056778983518
2025-09-11,MINDACORP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-11 13:00:00+05:30,2025-09-11 13:15:00+05:30,504.59907220458985,508.3835652461243,498.5438833381348,2025-09-11 14:15:00+05:30,508.3835652461243,SL,-4.405202601300626,-3.750000000000036,41.9533576965332,30.787572860717773,7.843055123387348,1.6154630437998188,1.9129923608532902,0.0031676928795047487,0.7676560161556307,508.3835652461243,-0.8810405202601252,-0.7500000000000072,50000.0,5.0,250000.0,-2202.601300650313,-1875.0000000000182
2025-09-12,METROPOLIS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 10:30:00+05:30,2025-09-12 10:45:00+05:30,2091.5816,2107.268462,2066.4826208,2025-09-12 12:15:00+05:30,2086.3403979492186,BE,0.6042323985325677,1.2529279399812419,33.61182403564453,16.50318145751953,12.927825481550244,0.9552352863896304,3.0881271721963177,0.0038104210027545176,0.5313435356528533,2107.268462,0.12084647970651355,0.25058558799624836,50000.0,5.0,250000.0,302.1161992662839,626.4639699906209
2025-09-12,ORIENTHOT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 11:00:00+05:30,2025-09-12 11:15:00+05:30,142.33999938964843,143.4075493850708,140.63191939697265,2025-09-12 12:00:00+05:30,141.68377449035643,BE,1.6578047420070485,2.3051317342485618,41.244754791259766,28.806316375732422,0.0,1.7748550337446138,2.9051683497857836,0.006797251515162719,0.7892709527742039,143.4075493850708,0.3315609484014097,0.4610263468497124,50000.0,5.0,250000.0,828.9023710035243,1152.5658671242809
2025-09-12,RSWM,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 10:15:00+05:30,2025-09-12 10:30:00+05:30,158.95,160.142125,157.0426,2025-09-12 11:30:00+05:30,160.142125,SL,-4.405202601300582,-3.7500000000000138,31.993019104003906,37.084259033203125,0.0,0.6868364631776678,2.154291577308808,0.0042093351202191044,0.46009166761615045,160.142125,-0.8810405202601164,-0.7500000000000028,50000.0,5.0,250000.0,-2202.601300650291,-1875.0000000000068
2025-09-15,JBCHEPHARM,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-15 11:15:00+05:30,2025-09-15 11:30:00+05:30,1673.2652555908203,1685.8147450077515,1653.1860725237304,2025-09-15 12:45:00+05:30,1685.8147450077515,SL,-4.405202601300636,-3.7500000000000258,35.00066375732422,21.126453399658203,1.70067885984762,1.596909020482752,2.4870719759160065,0.0038144122044756878,0.6644690349443447,1685.8147450077515,-0.8810405202601271,-0.7500000000000051,50000.0,5.0,250000.0,-2202.6013006503176,-1875.0000000000127
2025-09-15,JKCEMENT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-15 10:00:00+05:30,2025-09-15 10:15:00+05:30,6459.2079,6507.651959250001,6381.6974052000005,2025-09-15 10:30:00+05:30,6424.214999999999,BE,2.06195891847183,2.70876093026833,26.48802947998047,19.17142677307129,3.2467532467532467,0.8828533825622995,3.01868379586932,0.004557154883125913,0.41181978414810944,6507.651959250001,0.41239178369436597,0.541752186053666,50000.0,5.0,250000.0,1030.9794592359149,1354.3804651341652
2025-09-15,KRBL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-15 11:00:00+05:30,2025-09-15 11:15:00+05:30,395.62087220458983,398.5880287461243,390.87342173813477,2025-09-15 11:45:00+05:30,398.5880287461243,SL,-4.4052026013005605,-3.7500000000000338,49.55707931518555,15.4238920211792,17.546977120834843,0.7796029979467458,3.4798708859516143,0.018860452499415828,0.7397867143684638,398.5880287461243,-0.881040520260112,-0.7500000000000068,50000.0,5.0,250000.0,-2202.60130065028,-1875.0000000000168
2025-09-15,PENIND,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-15 10:00:00+05:30,2025-09-15 10:15:00+05:30,238.34999389648436,240.137618850708,235.48979396972655,2025-09-15 11:15:00+05:30,240.137618850708,SL,-4.405202601300622,-3.750000000000026,33.58726119995117,22.042818069458008,21.192125255407774,1.0072387109651064,3.2899004957105578,0.005492661234217869,0.5400756924181611,240.137618850708,-0.8810405202601244,-0.7500000000000052,50000.0,5.0,250000.0,-2202.601300650311,-1875.000000000013
2025-09-16,SPIC,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-16 10:30:00+05:30,2025-09-16 10:45:00+05:30,104.86000366210938,105.64645368957521,103.60168361816406,2025-09-16 12:15:00+05:30,105.64645368957521,SL,-4.405202601300691,-3.750000000000058,28.824085235595703,29.7169132232666,27.652747317446533,0.6552907244198818,1.88047703281835,0.006415597931917372,0.4010610069483324,105.64645368957521,-0.8810405202601382,-0.7500000000000117,50000.0,5.0,250000.0,-2202.6013006503454,-1875.000000000029
2025-09-17,BRITANNIA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-17 10:00:00+05:30,2025-09-17 10:15:00+05:30,6079.2839,6124.878529250001,6006.3324932000005,2025-09-17 11:15:00+05:30,6053.105,BE,1.5055989582513503,2.153123659844278,31.147348403930664,22.079566955566406,3.942652329749104,1.4878087403468876,3.894178850843866,0.003966949818912322,0.5875767556196654,6124.878529250001,0.30111979165027003,0.4306247319688556,50000.0,5.0,250000.0,752.799479125675,1076.561829922139
2025-09-22,ACUTAAS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:00:00+05:30,2025-09-22 10:15:00+05:30,1453.6092444091796,1464.5113137422486,1436.1659334762694,2025-09-22 12:30:00+05:30,1464.5113137422486,SL,-4.405202601300678,-3.7500000000000506,42.06251907348633,34.34829330444336,7.06214202215885,0.34802867482851646,1.5504846792557279,0.008193428983393404,0.5293670381600717,1464.5113137422486,-0.8810405202601355,-0.7500000000000101,50000.0,5.0,250000.0,-2202.6013006503385,-1875.0000000000252
2025-09-22,APTECHT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 11:15:00+05:30,2025-09-22 11:30:00+05:30,128.3000061035156,129.262256149292,126.76040603027343,2025-09-22 14:30:00+05:30,128.5,EOD,-1.4307382922943104,-0.7793994036252281,30.64752197265625,35.67360305786133,0.358226913505975,1.2939848055541188,1.6841983228041795,0.005831809709343607,0.5303700867020236,129.262256149292,-0.2861476584588621,-0.1558798807250456,50000.0,5.0,250000.0,-715.3691461471552,-389.699701812614
2025-09-22,CROMPTON,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 11:15:00+05:30,2025-09-22 11:30:00+05:30,311.18775,313.521658125,307.45349699999997,2025-09-22 14:00:00+05:30,309.3753622436523,BE,2.2655110794821134,2.912048684994309,46.58387756347656,28.51618003845215,2.777942610096215,1.0299942487074545,1.9208906312210958,0.003200351449577581,0.7350516885370078,313.521658125,0.45310221589642263,0.5824097369988618,50000.0,5.0,250000.0,1132.7555397410565,1456.0243424971545
2025-09-22,GUJGASLTD,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:15:00+05:30,2025-09-22 10:30:00+05:30,434.3131138977051,437.5704622519379,429.1013565309326,2025-09-22 11:30:00+05:30,433.3461377563476,BE,0.46434741833720267,1.1132246648960478,34.825443267822266,35.32383728027344,17.686967497633322,0.7132296990842154,1.7081909381790084,0.0049482121703539675,0.49260639326602207,437.5704622519379,0.09286948366744054,0.22264493297920954,50000.0,5.0,250000.0,232.17370916860136,556.6123324480238
2025-09-22,HONDAPOWER,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:45:00+05:30,2025-09-22 11:00:00+05:30,2859.5280776367185,2880.974538218994,2825.2137407050777,2025-09-22 13:15:00+05:30,2880.974538218994,SL,-4.405202601300587,-3.7500000000000107,28.26932716369629,31.427778244018555,1.2195121951219512,1.1474924697780504,1.922324755455916,0.004092682410194998,0.48096732743939896,2880.974538218994,-0.8810405202601174,-0.7500000000000021,50000.0,5.0,250000.0,-2202.6013006502935,-1875.0000000000055
2025-09-22,MPHASIS,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-22 10:15:00+05:30,2025-09-22 10:45:00+05:30,2871.4256,2892.9612920000004,2836.9684928,2025-09-22 11:00:00+05:30,2861.25805102539,BE,1.122448159577952,1.770470559050855,33.1065788269043,19.087425231933594,32.306000816589304,0.49955347355359253,3.5855301268391027,0.007867184936602113,0.4440205402754432,2892.9612920000004,0.2244896319155904,0.354094111810171,50000.0,5.0,250000.0,561.224079788976,885.2352795254274
2025-09-22,NUVAMA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 11:00:00+05:30,2025-09-22 11:15:00+05:30,1256.2487,1265.6705652500002,1241.1737156000002,2025-09-22 14:30:00+05:30,1253.5,EOD,0.44510884564848374,1.0940110823597664,36.68309020996094,20.35965919494629,0.0,2.0984178320557274,3.5725911458333335,0.003581376840429765,0.7602463531494139,1265.6705652500002,0.08902176912969675,0.21880221647195328,50000.0,5.0,250000.0,222.5544228242419,547.0055411798832
2025-09-22,PARAGMILK,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:00:00+05:30,2025-09-22 10:15:00+05:30,292.8614294250488,295.0578901457367,289.3470922719482,2025-09-22 12:30:00+05:30,295.0578901457367,SL,-4.405202601300568,-3.750000000000001,34.023075103759766,37.77790832519531,47.94369434829709,0.6652856751753303,1.1716333070632077,0.006888040030663009,0.4453527850652397,295.0578901457367,-0.8810405202601136,-0.7500000000000002,50000.0,5.0,250000.0,-2202.601300650284,-1875.0000000000007
2025-09-22,RELAXO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:45:00+05:30,2025-09-22 11:00:00+05:30,463.9072,467.386504,458.3403136,2025-09-22 11:30:00+05:30,462.4331377563476,BE,0.9404881328245251,1.5887468912450418,49.32964324951172,25.833358764648438,4.106775151303232,1.1766346545251891,3.0190588184553064,0.008702014594949702,0.8058557132845838,467.386504,0.18809762656490503,0.31774937824900834,50000.0,5.0,250000.0,470.24406641226255,794.3734456225209
