"signal_id","signal_datetime","received_time","detected_time_ist","logtime_ist","ticker","side","setup","impulse_type","entry_price","stop_price","target_price","quality_score","atr_pct","rsi","adx","quantity","signal_entry_datetime_ist","signal_bar_time_ist"
"e9b3b5d2652677b6","2026-03-02 10:30:00+05:30","2026-03-02 10:31:18+0530","2026-03-02 10:31:18+0530","2026-03-02 10:31:18+0530","ROHLTD","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","349.5","352.12","345.31","0.3949","0.007647","23.53","28.06","715","2026-03-02 10:30:00+05:30","2026-03-02 10:30:00+05:30"
"1704dabb16acb40b","2026-03-02 10:45:00+05:30","2026-03-02 10:45:50+0530","2026-03-02 10:45:50+0530","2026-03-02 10:45:50+0530","JTLIND","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","59.79","60.24","59.07","0.449","0.009999","14.61","34.14","4181","2026-03-02 10:45:00+05:30","2026-03-02 10:45:00+05:30"
"62d78161ce184964","2026-03-02 11:00:00+05:30","2026-03-02 11:00:30+0530","2026-03-02 11:00:30+0530","2026-03-02 11:00:30+0530","GHCL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","468.15","471.66","462.53","0.8824","0.005489","17.43","46.94","534","2026-03-02 11:00:00+05:30","2026-03-02 11:00:00+05:30"
"26e28f6d79de9ec8","2026-03-02 11:00:00+05:30","2026-03-02 11:00:32+0530","2026-03-02 11:00:32+0530","2026-03-02 11:00:32+0530","GMRAIRPORT","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","96.93","97.66","95.77","0.5825","0.008413","19.83","37.16","2579","2026-03-02 11:00:00+05:30","2026-03-02 11:00:00+05:30"
"d62938b7ce40410a","2026-03-02 11:00:00+05:30","2026-03-02 11:01:04+0530","2026-03-02 11:01:04+0530","2026-03-02 11:01:04+0530","MOTHERSON","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","128.75","129.72","127.2","0.7656","0.008785","23.11","49.38","1941","2026-03-02 11:00:00+05:30","2026-03-02 11:00:00+05:30"
"76fcb622c40ccbc6","2026-03-02 11:15:00+05:30","2026-03-02 11:16:38+0530","2026-03-02 11:16:38+0530","2026-03-02 11:16:38+0530","VPRPL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","41.98","42.29","41.48","0.7276","0.008472","16.8","52.07","5955","2026-03-02 11:15:00+05:30","2026-03-02 11:15:00+05:30"
"6ea0d0d5874ef988","2026-03-02 11:15:00+05:30","2026-03-02 11:17:08+0530","2026-03-02 11:17:08+0530","2026-03-02 11:17:08+0530","BHARATRAS","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1453.6","1464.5","1436.16","0.4318","0.010729","29.68","34.72","171","2026-03-02 11:15:00+05:30","2026-03-02 11:15:00+05:30"
"9960d4c6dcc4e9f6","2026-03-02 11:30:00+05:30","2026-03-02 11:30:33+0530","2026-03-02 11:30:33+0530","2026-03-02 11:30:33+0530","GRAPHITE","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","698.3","703.54","689.92","0.5895","0.013469","29.48","41.51","358","2026-03-02 11:30:00+05:30","2026-03-02 11:30:00+05:30"
"7f26aa0092764a79","2026-03-02 11:30:00+05:30","2026-03-02 11:30:46+0530","2026-03-02 11:30:46+0530","2026-03-02 11:30:46+0530","IRMENERGY","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","227.94","229.65","225.2","0.3791","0.013958","38.9","30.38","1096","2026-03-02 11:30:00+05:30","2026-03-02 11:30:00+05:30"
"f3386e73cdcdaf52","2026-03-02 11:30:00+05:30","2026-03-02 11:30:47+0530","2026-03-02 11:30:47+0530","2026-03-02 11:30:47+0530","JAGRAN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","62.41","62.88","61.66","0.3979","0.005193","33.83","30.48","4005","2026-03-02 11:30:00+05:30","2026-03-02 11:30:00+05:30"
"389f8b073d3d94ee","2026-03-02 11:30:00+05:30","2026-03-02 11:32:03+0530","2026-03-02 11:32:03+0530","2026-03-02 11:32:03+0530","CONCOR","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","478.65","482.24","472.91","0.6675","0.006918","24.75","36.63","522","2026-03-02 11:30:00+05:30","2026-03-02 11:30:00+05:30"
"6b5c949b61de7915","2026-03-02 11:45:00+05:30","2026-03-02 11:45:48+0530","2026-03-02 11:45:48+0530","2026-03-02 11:45:48+0530","JBMA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","528.2","532.16","521.86","0.6041","0.009346","20.98","41.22","473","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30"
"0b1776136592bd8b","2026-03-02 11:45:00+05:30","2026-03-02 11:45:49+0530","2026-03-02 11:45:49+0530","2026-03-02 11:45:49+0530","JIOFIN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","247.25","249.1","244.28","0.8135","0.007101","22.97","47.0","1011","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30"
"9a26af3385a65860","2026-03-02 11:45:00+05:30","2026-03-02 11:45:53+0530","2026-03-02 11:45:53+0530","2026-03-02 11:45:53+0530","KECL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","85.34","85.98","84.32","0.5787","0.010196","25.37","36.91","2929","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30"
"13094caeff85259b","2026-03-02 11:45:00+05:30","2026-03-02 11:45:58+0530","2026-03-02 11:45:58+0530","2026-03-02 11:45:58+0530","M&M","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","3299.7","3324.45","3260.1","0.7669","0.007732","24.22","60.45","75","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30"
"cf1031c7bb413c5a","2026-03-02 11:45:00+05:30","2026-03-02 11:46:08+0530","2026-03-02 11:46:08+0530","2026-03-02 11:46:08+0530","PAYTM","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1062.2","1070.17","1049.45","0.7399","0.009855","25.92","40.7","235","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30"
"403461a4d3f5a170","2026-03-02 11:45:00+05:30","2026-03-02 11:46:24+0530","2026-03-02 11:46:24+0530","2026-03-02 11:46:24+0530","SUNTECK","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","392.25","395.19","387.54","0.5862","0.010686","27.22","36.52","637","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30"
"b43ac7f0db06f575","2026-03-02 11:45:00+05:30","2026-03-02 11:46:55+0530","2026-03-02 11:46:55+0530","2026-03-02 11:46:55+0530","APOLLO","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","214.02","215.63","211.45","0.96","0.013633","18.04","59.34","1168","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30"
"d145318fa721536c","2026-03-02 11:45:00+05:30","2026-03-02 11:46:59+0530","2026-03-02 11:46:59+0530","2026-03-02 11:46:59+0530","AWL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","180.31","181.66","178.15","0.7465","0.007217","17.49","42.2","1386","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30"
"fc6d2474d99ecf43","2026-03-02 12:00:00+05:30","2026-03-02 12:00:31+0530","2026-03-02 12:00:31+0530","2026-03-02 12:00:31+0530","GNFC","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","442.55","445.87","437.24","0.56","0.007265","24.64","37.69","564","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30"
