"trade_id","signal_id","signal_datetime","signal_entry_datetime_ist","entry_time","exit_time","ticker","side","setup","impulse_type","quantity","entry_price","exit_price","stop_price","target_price","outcome","pnl_rs","pnl_pct","quality_score","p_win","confidence_multiplier"
"PT-809b7e88-140815","809b7e8807d75433","2026-03-06 14:00:00+05:30","2026-03-06 14:00:00+05:30","2026-03-06 14:08:15+0530","2026-03-06 14:30:39+0530","RADICO","LONG","B_HUGE_C1_CLOSE_RECLAIM_BREAK","nan","92","2710.45","2740.27","2694.73","2740.27","TARGET","2743.44","1.1002","12.4214","0.0","1.0"
"PT-88b4ca97-131621","88b4ca975626f68d","2026-03-06 13:15:00+05:30","2026-03-06 13:15:00+05:30","2026-03-06 13:16:21+0530","2026-03-06 15:20:04+0530","ROSSARI","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","534","467.17","465.85","470.35","462.96","EOD_CLOSE","704.88","0.2826","0.6032","0.0","1.0"
