"trade_id","signal_id","signal_datetime","signal_entry_datetime_ist","entry_time","exit_time","ticker","side","setup","impulse_type","quantity","entry_price","exit_price","stop_price","target_price","outcome","pnl_rs","pnl_pct","quality_score","p_win","confidence_multiplier"
"PT-c43074b9-123733","c43074b9793a140a","2026-02-26 12:30:00+05:30","2026-02-26 12:30:00+05:30","2026-02-26 12:37:33+0530","2026-02-26 13:32:39+0530","REMSONSIND","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","2248","111.14","111.97","111.97","109.81","SL","-1865.84","-0.7468","0.4756","0.0","1.0"
"PT-b19d137c-133748","b19d137ce866bd48","2026-02-26 13:30:00+05:30","2026-02-26 13:30:00+05:30","2026-02-26 13:37:48+0530","2026-02-26 13:44:32+0530","ARVINDFASN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","574","435.38","438.64","438.64","430.16","SL","-1871.24","-0.7488","0.8032","0.0","1.0"
"PT-c04953b5-113645","c04953b50d0e7863","2026-02-26 11:15:00+05:30","2026-02-26 11:15:00+05:30","2026-02-26 11:36:45+0530","2026-02-26 14:02:33+0530","IGPL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","686","363.77","359.58","366.68","359.58","TARGET","2874.34","1.1518","0.6029","0.0","1.0"
"PT-a5882796-123733","a5882796a690356f","2026-02-26 12:15:00+05:30","2026-02-26 12:15:00+05:30","2026-02-26 12:37:33+0530","2026-02-26 15:20:02+0530","MUTHOOTFIN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","72","3429.28","3430.6","3455.0","3388.12","EOD_CLOSE","-95.04","-0.0385","0.5671","0.0","1.0"
"PT-2a27f6d8-123733","2a27f6d8794448eb","2026-02-26 12:15:00+05:30","2026-02-26 12:15:00+05:30","2026-02-26 12:37:33+0530","2026-02-26 15:20:02+0530","TRENT","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","64","3856.17","3858.0","3885.1","3809.89","EOD_CLOSE","-117.12","-0.0475","0.6384","0.0","1.0"
