"trade_id","signal_id","signal_datetime","signal_entry_datetime_ist","entry_time","exit_time","ticker","side","setup","impulse_type","quantity","entry_price","filled_price","exit_price","stop_price","target_price","outcome","pnl_rs","pnl_pct","entry_order_id","target_order_id","sl_order_id","close_order_id","quality_score"
"LT-6b5c949b-114555","6b5c949b61de7915","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30","2026-03-02 11:45:56+0530","2026-03-02 13:21:28+0530","JBMA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","528.2","528.0","521.65","531.95","521.65","TARGET","6.35","1.2027","260302171255079","260302171255092","260302171255103","","0.6041"
"LT-6ea0d0d5-111656","6ea0d0d5874ef988","2026-03-02 11:15:00+05:30","2026-03-02 11:15:00+05:30","2026-03-02 11:16:56+0530","2026-03-02 13:57:23+0530","BHARATRAS","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","1455.7","1453.6","1436.2","1464.5","1436.15","TARGET","17.4","1.197","260302171128623","260302171163881","260302171163885","","0.4318"
"LT-76fcb622-121442","76fcb622c40ccbc6","2026-03-02 11:15:00+05:30","2026-03-02 11:15:00+05:30","2026-03-02 12:14:42+0530","","VPRPL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","41.99","0.0","0.0","42.3","41.49","ENTRY_PENDING_RECOVERED","0.0","0.0","","","","","0.7276"
"LT-788f010c-122824","788f010cedfc8719","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30","2026-03-02 12:28:24+0530","","DPABHUSHAN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","1153.0","0.0","0.0","1161.65","1139.16","ENTRY_PENDING","0.0","0.0","","","","","0.559"
"LT-8c548a2e-122824","8c548a2e23578d40","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30","2026-03-02 12:28:24+0530","2026-03-02 13:05:58+0530","CONFIPET","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","30.0","29.93","30.17","30.16","29.57","SL","-0.24","-0.8019","260302171469966","260302171469987","260302171469989","","0.5984"
"LT-92642147-122824","92642147e1442ca5","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30","2026-03-02 12:28:24+0530","2026-03-02 14:01:05+0530","PFS","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","1","29.59","29.3","28.94","29.52","28.94","TARGET","0.36","1.2287","260302171469977","260302171470044","260302171470055","","0.4216"
"LT-9960d4c6-113040","9960d4c6dcc4e9f6","2026-03-02 11:30:00+05:30","2026-03-02 11:30:00+05:30","2026-03-02 11:30:40+0530","2026-03-02 12:43:34+0530","GRAPHITE","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","698.3","698.0","703.5","703.25","689.6","SL","-5.5","-0.788","260302171193592","260302171193601","260302171193611","","0.5895"
"LT-9a26af33-114938","9a26af3385a65860","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30","2026-03-02 11:49:38+0530","2026-03-02 12:21:35+0530","KECL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","85.34","85.44","84.42","86.08","84.42","TARGET","1.02","1.1938","260302171274680","260302171274697","260302171274707","","0.5787"
"LT-cabde925-122824","cabde9252acd50a9","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30","2026-03-02 12:28:24+0530","2026-03-02 14:13:07+0530","SWSOLAR","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","1","188.68","188.41","189.96","189.83","186.15","SL","-1.55","-0.8227","260302171469978","260302171470046","260302171470056","","0.5704"
"LT-cf1031c7-114938","cf1031c7bb413c5a","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30","2026-03-02 11:49:38+0530","2026-03-02 12:26:38+0530","PAYTM","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","1062.2","1060.2","1047.4","1068.2","1047.4","TARGET","12.8","1.2073","260302171274683","260302171274702","260302171274712","","0.7399"
"LT-d145318f-121442","d145318fa721536c","2026-03-02 11:45:00+05:30","2026-03-02 11:45:00+05:30","2026-03-02 12:14:42+0530","","AWL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","180.3","0.0","0.0","181.65","178.14","ENTRY_PENDING_RECOVERED","0.0","0.0","","","","","0.7465"
"LT-d62938b7-110109","d62938b7ce40410a","2026-03-02 11:00:00+05:30","2026-03-02 11:00:00+05:30","2026-03-02 11:01:09+0530","2026-03-02 12:16:48+0530","MOTHERSON","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","128.75","128.71","127.15","129.7","127.15","TARGET","1.56","1.212","260302171064724","260302171064733","260302171064738","","0.7656"
"LT-e9b3b5d2-103123","e9b3b5d2652677b6","2026-03-02 10:30:00+05:30","2026-03-02 10:30:00+05:30","2026-03-02 10:31:23+0530","2026-03-02 12:19:25+0530","ROHLTD","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","349.5","349.0","344.8","351.6","344.8","TARGET","4.2","1.2034","260302170907598","260302170907615","260302170907622","","0.3949"
"LT-f3386e73-113053","f3386e73cdcdaf52","2026-03-02 11:30:00+05:30","2026-03-02 11:30:00+05:30","2026-03-02 11:30:53+0530","2026-03-02 14:44:14+0530","JAGRAN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","62.4","62.33","62.8","62.8","61.58","SL","-0.47","-0.7541","260302171194759","260302171194774","260302171194786","","0.3979"
"LT-f3901d38-120054","f3901d38f478727d","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30","2026-03-02 12:00:55+0530","2026-03-02 14:03:33+0530","IXIGO","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","1","163.32","163.32","164.61","164.54","161.36","SL","-1.29","-0.7899","260302171331438","260302171331471","260302171331482","","0.693"
"LT-fc6d2474-121442","fc6d2474d99ecf43","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30","2026-03-02 12:14:42+0530","","GNFC","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","442.55","0.0","0.0","445.87","437.24","ENTRY_PENDING_RECOVERED","0.0","0.0","","","","","0.56"
"LT-cf00d9aa-121648","cf00d9aaf30d1c72","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30","2026-03-02 12:16:48+0530","2026-03-02 14:37:45+0530","FORTIS","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","927.0","927.0","933.95","933.95","915.9","SL","-6.95","-0.7497","260302171413835","260302171413858","260302171413869","","0.511"
"LT-ebeea82a-121802","ebeea82a11a00de1","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30","2026-03-02 12:18:02+0530","2026-03-02 14:37:38+0530","HAPPYFORGE","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","1282.9","1285.1","1300.4","1294.7","1269.7","SL","-15.3","-1.1906","260302171421255","260302171421271","260302171421282","","0.6632"
"LT-319712d6-121925","319712d620094226","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30","2026-03-02 12:19:26+0530","2026-03-02 13:32:43+0530","HFCL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","65.79","65.85","65.06","66.34","65.06","TARGET","0.79","1.1997","260302171429875","260302171429891","260302171429900","","0.5492"
"LT-4e62d789-122824","4e62d7899596c4df","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30","2026-03-02 12:28:24+0530","","IEX","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","121.28","0.0","0.0","122.19","119.82","ENTRY_PENDING","0.0","0.0","","","","","0.9317"
"LT-2e9a6ff4-122824","2e9a6ff44e419221","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30","2026-03-02 12:28:24+0530","2026-03-02 14:04:10+0530","KHAICHEM","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","1","54.95","54.72","55.26","55.13","54.06","SL","-0.54","-0.9868","260302171469980","260302171470049","260302171470062","","0.3259"
"LT-1d1b5e92-122824","1d1b5e922c970c50","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30","2026-03-02 12:28:24+0530","2026-03-02 13:57:14+0530","AZAD","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","1644.3","1646.0","1626.3","1658.3","1626.3","TARGET","19.7","1.1968","260302171469979","260302171470047","260302171470063","","0.7959"
"LT-627a47dd-122824","627a47dd5a90d185","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30","2026-03-02 12:28:24+0530","","BAYERCROP","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","1","4555.0","0.0","0.0","4589.16","4500.34","ENTRY_PENDING","0.0","0.0","","","","","0.6912"
"LT-cc409559-123033","cc40955916adb431","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30","2026-03-02 12:30:33+0530","2026-03-02 13:16:24+0530","ETERNAL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","239.23","239.22","241.03","241.01","236.35","SL","-1.81","-0.7566","260302171481976","260302171481988","260302171481993","","0.5555"
"LT-e7fedc57-123036","e7fedc5773226e45","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30","2026-03-02 12:30:36+0530","","GAIL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","164.92","0.0","0.0","166.16","162.94","ENTRY_PENDING","0.0","0.0","","","","","0.6338"
"LT-84da0a78-123044","84da0a7855b75c09","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30","2026-03-02 12:30:44+0530","","HARSHA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","359.75","0.0","0.0","362.45","355.43","ENTRY_PENDING","0.0","0.0","","","","","0.6895"
"LT-621ee206-123057","621ee206e8a6b94a","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30","","2026-03-02 12:30:57+0530","KAMATHOTEL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","181.24","0.0","181.24","182.6","179.07","ENTRY_REJECTED_MIS_BLOCKED_OR_MISSING","0.0","0.0","","","","","0.4905"
"LT-d547c7a4-123124","d547c7a4c55730e1","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30","2026-03-02 12:31:24+0530","2026-03-02 14:04:01+0530","REDTAPE","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","112.55","112.4","113.46","113.24","111.05","SL","-1.06","-0.9431","260302171485647","260302171485654","260302171485658","","0.7903"
"LT-ccf5d671-123147","ccf5d67196368485","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30","2026-03-02 12:31:47+0530","2026-03-02 12:41:24+0530","VRLLOG","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","267.75","267.45","269.6","269.45","264.25","SL","-2.15","-0.8039","260302171486984","260302171486993","260302171486996","","0.8038"
"LT-d76caef4-123151","d76caef49e9da551","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30","2026-03-02 12:31:51+0530","2026-03-02 14:13:41+0530","ADANIENT","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","2088.9","2089.1","2104.6","2104.8","2064.0","SL","-15.5","-0.7419","260302171487244","260302171487254","260302171487260","","0.7288"
"LT-ed58168f-123151","ed58168ffb8fd185","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30","2026-03-02 12:31:51+0530","2026-03-02 13:52:05+0530","ADANIGREEN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","891.95","892.1","881.4","898.8","881.4","TARGET","10.7","1.1994","260302171487246","260302171487262","260302171487265","","0.903"
"LT-78bd09a7-123204","78bd09a7a535a954","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30","2026-03-02 12:32:04+0530","2026-03-02 13:58:15+0530","CEMPRO","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","559.1","559.2","552.5","563.4","552.5","TARGET","6.7","1.1981","260302171487963","260302171487976","260302171487982","","0.666"
"LT-cbf7eccb-124604","cbf7eccba0a80dc3","2026-03-02 12:45:00+05:30","2026-03-02 12:45:00+05:30","2026-03-02 12:46:04+0530","2026-03-02 14:03:52+0530","LT","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","3978.2","3978.0","4007.9","4007.8","3930.3","SL","-29.9","-0.7516","260302171564330","260302171564349","260302171564355","","0.9372"
"LT-11059266-124616","11059266bff5be87","2026-03-02 12:45:00+05:30","2026-03-02 12:45:00+05:30","2026-03-02 12:46:16+0530","2026-03-02 14:35:01+0530","ORIENTCEM","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","1","149.1","149.15","150.42","150.27","147.36","SL","-1.27","-0.8515","260302171565495","260302171565513","260302171565517","","0.7979"
"LT-2223f9a3-124621","2223f9a3a2ebf6dc","2026-03-02 12:45:00+05:30","2026-03-02 12:45:00+05:30","2026-03-02 12:46:21+0530","2026-03-02 13:52:39+0530","POONAWALLA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","437.6","438.6","433.35","441.9","433.35","TARGET","5.25","1.197","260302171566110","260302171566151","260302171566167","","0.6244"
"LT-4c1a1295-130103","4c1a1295287b9893","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30","2026-03-02 13:01:03+0530","2026-03-02 14:06:45+0530","LINDEINDIA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","6614.5","6611.0","6663.5","6660.5","6531.5","SL","-52.5","-0.7941","260302171634786","260302171634799","260302171634804","","0.5106"
"LT-f231ef06-130150","f231ef06e9b4cc4d","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30","2026-03-02 13:01:50+0530","2026-03-02 14:58:09+0530","ABREL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","1246.6","1245.5","1255.0","1254.8","1230.5","SL","-9.5","-0.7627","260302171638066","260302171638080","260302171638087","","0.6033"
"LT-58d9b2bb-130150","58d9b2bbb5c420c1","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30","2026-03-02 13:01:50+0530","2026-03-02 14:09:03+0530","ADANIPORTS","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","1438.0","1437.6","1448.5","1448.4","1420.3","SL","-10.9","-0.7582","260302171638068","260302171638089","260302171638096","","0.9533"
"LT-3c79986c-130150","3c79986c39230b77","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30","2026-03-02 13:01:50+0530","2026-03-02 14:09:03+0530","ADOR","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","1018.1","1020.0","1029.9","1027.6","1007.8","SL","-9.9","-0.9706","260302171638073","260302171638091","260302171638097","","0.7216"
"LT-6510d1d2-130204","6510d1d267b2bda7","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30","2026-03-02 13:02:04+0530","2026-03-02 14:35:35+0530","CHOLAFIN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","1691.7","1691.2","1704.5","1703.9","1670.9","SL","-13.3","-0.7864","260302171639544","260302171639558","260302171639561","","0.7327"
"LT-e11b60ff-130209","e11b60ff26f0b06d","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30","2026-03-02 13:02:09+0530","2026-03-02 14:10:17+0530","DMART","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","3749.8","3748.3","3776.9","3776.4","3703.3","SL","-28.6","-0.763","260302171640074","260302171640081","260302171640089","","0.7224"
"LT-e6355711-131625","e63557110f427bfc","2026-03-02 13:15:00+05:30","2026-03-02 13:15:00+05:30","2026-03-02 13:16:25+0530","2026-03-02 14:13:17+0530","SHANKARA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","105.61","105.64","106.56","106.43","104.37","SL","-0.92","-0.8709","260302171687878","260302171687902","260302171687906","","0.8206"
"LT-7c0642c2-133053","7c0642c269c13d42","2026-03-02 13:30:00+05:30","2026-03-02 13:30:00+05:30","2026-03-02 13:30:53+0530","2026-03-02 14:35:51+0530","IOB","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","34.95","34.95","35.21","35.21","34.53","SL","-0.26","-0.7439","260302171750038","260302171750055","260302171750065","","0.8801"
"LT-425828ff-134553","425828ffff5d2a31","2026-03-02 13:45:00+05:30","2026-03-02 13:45:00+05:30","2026-03-02 13:45:53+0530","2026-03-02 14:09:11+0530","IONEXCHANG","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","347.55","347.55","350.65","350.15","343.4","SL","-3.1","-0.892","260302171821631","260302171821637","260302171821642","","0.96"
"LT-d94da929-134558","d94da929d936008e","2026-03-02 13:45:00+05:30","2026-03-02 13:45:00+05:30","2026-03-02 13:45:58+0530","2026-03-02 14:35:23+0530","JSWINFRA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","249.8","249.6","251.45","251.45","246.6","SL","-1.85","-0.7412","260302171821926","260302171821939","260302171821947","","0.404"
"LT-4dc2f81d-134558","4dc2f81df747a4df","2026-03-02 13:45:00+05:30","2026-03-02 13:45:00+05:30","2026-03-02 13:45:58+0530","2026-03-02 14:20:23+0530","KANSAINER","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","195.15","195.15","196.78","196.61","192.81","SL","-1.63","-0.8353","260302171821932","260302171821948","260302171821953","","0.869"
"LT-8c010bbc-134610","8c010bbcf46e1cd4","2026-03-02 13:45:00+05:30","2026-03-02 13:45:00+05:30","2026-03-02 13:46:10+0530","2026-03-02 14:06:20+0530","NAM-INDIA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","898.0","896.15","903.1","902.9","885.35","SL","-6.95","-0.7755","260302171822770","260302171822790","260302171822798","","0.8904"
"LT-e4c8a0c5-140122","e4c8a0c5737be457","2026-03-02 14:00:00+05:30","2026-03-02 14:00:00+05:30","2026-03-02 14:01:22+0530","2026-03-02 14:08:09+0530","RELIANCE","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","1","1343.0","1342.5","1352.5","1352.6","1326.4","SL","-10.0","-0.7449","260302171918233","260302171918248","260302171918256","","0.96"
"LT-3a181dbf-140128","3a181dbf3c14bc6e","2026-03-02 14:00:00+05:30","2026-03-02 14:00:00+05:30","2026-03-02 14:01:28+0530","2026-03-02 14:04:49+0530","SHYAMMETL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","827.3","827.3","833.7","833.5","817.35","SL","-6.4","-0.7736","260302171919080","260302171919106","260302171919114","","0.8298"
