"trade_id","signal_id","signal_datetime","signal_entry_datetime_ist","entry_time","exit_time","ticker","side","setup","impulse_type","quantity","entry_price","exit_price","stop_price","target_price","outcome","pnl_rs","pnl_pct","quality_score","p_win","confidence_multiplier"
"PT-0721cd18-120035","0721cd1839dfef21","2026-03-05 12:00:00+05:30","2026-03-05 12:00:00+05:30","2026-03-05 12:00:35+0530","2026-03-05 12:19:01+0530","GPIL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1037","240.93","242.74","242.74","238.04","SL","-1876.97","-0.7513","0.7506","0.0","1.0"
"PT-c0ebb4dc-114643","c0ebb4dc2eea06fb","2026-03-05 11:45:00+05:30","2026-03-05 11:45:00+05:30","2026-03-05 11:46:43+0530","2026-03-05 13:47:22+0530","TBOTEK","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","227","1091.45","1099.63","1099.63","1078.36","SL","-1856.86","-0.7495","0.6177","0.0","1.0"
