"trade_id","signal_id","signal_datetime","signal_entry_datetime_ist","entry_time","exit_time","ticker","side","setup","impulse_type","quantity","entry_price","filled_price","exit_price","stop_price","target_price","outcome","pnl_rs","pnl_pct","entry_order_id","target_order_id","sl_order_id","close_order_id","quality_score"
"LT-141b3747-124723-SKIP","141b37471185e8ca","2026-03-13 12:45:00+05:30","2026-03-13 12:45:00+05:30","2026-03-13 12:47:23+0530","2026-03-13 12:47:23+0530","BLS","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","245.2","0.0","245.2","246.87","242.99","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.6097"
"LT-d8526267-130039","d85262679cad8a4e","2026-03-13 13:00:00+05:30","2026-03-13 13:00:00+05:30","2026-03-13 13:00:39+0530","2026-03-13 13:54:23+0530","GABRIEL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","839.85","839.85","832.3","845.55","832.3","TARGET","7.55","0.899","260313171093767","260313171093779","260313171093785","","0.6779"
"LT-c113cd86-130043","c113cd86e6bb233e","2026-03-13 13:00:00+05:30","2026-03-13 13:00:00+05:30","2026-03-13 13:00:43+0530","2026-03-13 15:20:10+0530","GMRAIRPORT","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","89.63","89.57","89.57","90.18","88.76","EOD_FLAT_NO_FORCE_CLOSE","0.0","0.0","260313171093942","260313171093953","260313171093958","","0.8443"
"LT-789f37cd-130108","789f37cd7f629e06","2026-03-13 13:00:00+05:30","2026-03-13 13:00:00+05:30","2026-03-13 13:01:08+0530","2026-03-13 13:05:37+0530","KIRLOSIND","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","2662.6","2661.5","2684.5","2679.6","2637.5","SL","-23.0","-0.8642","260313171095081","260313171095092","260313171095095","","0.4881"
"LT-aece49c9-130127-SKIP","aece49c9398cd915","2026-03-13 13:00:00+05:30","2026-03-13 13:00:00+05:30","2026-03-13 13:01:27+0530","2026-03-13 13:01:27+0530","PAISALO","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","31.25","0.0","31.25","31.46","30.97","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.6921"
"LT-6a220ad9-130137-SKIP","6a220ad9d9fd152d","2026-03-13 13:00:00+05:30","2026-03-13 13:00:00+05:30","2026-03-13 13:01:37+0530","2026-03-13 13:01:37+0530","REMSONSIND","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","101.29","0.0","101.29","101.98","100.38","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.8918"
"LT-37ac6fac-130148-SKIP","37ac6fac5d9a9753","2026-03-13 13:00:00+05:30","2026-03-13 13:00:00+05:30","2026-03-13 13:01:48+0530","2026-03-13 13:01:48+0530","SONACOMS","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","492.6","0.0","492.6","495.95","488.17","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.7164"
"LT-2b853a06-130248-SKIP","2b853a06eade1b16","2026-03-13 13:00:00+05:30","2026-03-13 13:00:00+05:30","2026-03-13 13:02:48+0530","2026-03-13 13:02:48+0530","DEEPAKFERT","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","945.95","0.0","945.95","952.38","937.44","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.7214"
"LT-51c07333-130253-SKIP","51c07333be310104","2026-03-13 13:00:00+05:30","2026-03-13 13:00:00+05:30","2026-03-13 13:02:53+0530","2026-03-13 13:02:53+0530","ELGIEQUIP","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","467.85","0.0","467.85","471.03","463.64","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.96"
"LT-112815d5-131614","112815d550bf645a","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:16:14+0530","2026-03-13 15:20:10+0530","GODREJAGRO","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","571.45","571.1","571.1","575.0","565.95","EOD_FLAT_NO_FORCE_CLOSE","0.0","0.0","260313171148072","260313171148102","260313171148106","","0.8571"
"LT-6e1a412f-131701","6e1a412f94f6c066","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:17:01+0530","2026-03-13 15:13:02+0530","MANGLMCEM","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","796.4","795.85","788.7","801.25","788.7","TARGET","7.15","0.8984","260313171151013","260313171151034","260313171151041","","0.6095"
"LT-593d125e-131749-SKIP","593d125ecb1813f0","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:17:49+0530","2026-03-13 13:17:49+0530","SPLPETRO","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","670.0","0.0","670.0","674.56","663.97","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.5377"
"LT-efeac882-131758-SKIP","efeac8820ae79c6a","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:17:58+0530","2026-03-13 13:17:58+0530","TIINDIA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","2445.0","0.0","2445.0","2461.63","2422.99","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.6434"
"LT-c3353891-131806-SKIP","c33538911c773b84","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:18:06+0530","2026-03-13 13:18:06+0530","VESUVIUS","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","1","478.45","0.0","478.45","481.7","474.14","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.7068"
"LT-776b48e8-131806-SKIP","776b48e8229a6bdc","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:18:06+0530","2026-03-13 13:18:06+0530","VINCOFE","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","123.23","0.0","123.23","124.07","122.12","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.676"
"LT-7c99cdbd-131817-SKIP","7c99cdbd2c976d9d","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:18:17+0530","2026-03-13 13:18:17+0530","AMBIKCO","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","1339.7","0.0","1339.7","1348.81","1327.64","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.4437"
"LT-aa118f7a-131830-SKIP","aa118f7a7d1bfd76","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:18:30+0530","2026-03-13 13:18:30+0530","BOROLTD","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","227.81","0.0","227.81","229.36","225.76","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.6795"
"LT-23baebda-131839-SKIP","23baebda59d887fe","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:18:39+0530","2026-03-13 13:18:39+0530","DBREALTY","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","99.9","0.0","99.9","100.58","99.0","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.6666"
"LT-559c28ab-131843-SKIP","559c28ab7c08c13c","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:18:43+0530","2026-03-13 13:18:43+0530","DODLA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","972.2","0.0","972.2","978.81","963.45","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.6826"
"LT-4f0171ce-131843-SKIP","4f0171ce12a6c5db","2026-03-13 13:15:00+05:30","2026-03-13 13:15:00+05:30","2026-03-13 13:18:43+0530","2026-03-13 13:18:43+0530","DREDGECORP","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","897.85","0.0","897.85","903.96","889.77","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.93"
"LT-1f348327-133219-SKIP","1f348327cfed6377","2026-03-13 13:30:00+05:30","2026-03-13 13:30:00+05:30","2026-03-13 13:32:19+0530","2026-03-13 13:32:19+0530","REPCOHOME","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","354.25","0.0","354.25","356.66","351.06","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.7377"
"LT-62828605-134737-SKIP","62828605bf1f9bfa","2026-03-13 13:45:00+05:30","2026-03-13 13:45:00+05:30","2026-03-13 13:47:37+0530","2026-03-13 13:47:37+0530","TIRUMALCHM","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","164.99","0.0","164.99","166.11","163.51","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.6865"
"LT-cf9bbf14-134819-SKIP","cf9bbf14af89c075","2026-03-13 13:45:00+05:30","2026-03-13 13:45:00+05:30","2026-03-13 13:48:19+0530","2026-03-13 13:48:19+0530","DVL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","218.0","0.0","218.0","219.48","216.04","ENTRY_SKIPPED_RISK_LIMIT","0.0","0.0","","","","","0.5386"
"LT-ec1b96ad-140313","ec1b96adff21b7d6","2026-03-13 14:00:00+05:30","2026-03-13 14:00:00+05:30","2026-03-13 14:03:14+0530","2026-03-13 14:13:36+0530","ASAL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1","410.5","410.0","413.35","412.8","406.3","SL","-3.35","-0.8171","260313171328093","260313171328121","260313171328129","","0.6991"
