trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,stop_price,pnl_pct_price,pnl_pct_gross_price,position_size_rs,leverage,notional_exposure_rs,pnl_rs,pnl_rs_gross
2025-08-26,POLICYBZR,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 11:45:00+05:30,2025-08-26 12:00:00+05:30,1838.7321555908204,1855.2807449911377,1816.6673697237306,2025-08-26 13:30:00+05:30,1855.2807449911377,SL,-5.15617808904444,-4.499999999999968,54.8349723815918,24.646747589111328,3.0018839836120605,1.8754366035238523,3.2744992520817555,0.0054488619195446775,0.9382014056166741,1855.2807449911377,-1.031235617808888,-0.8999999999999937,50000.0,5.0,250000.0,-2578.08904452222,-2249.999999999984
2025-08-26,NESTLEIND,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-08-26 10:00:00+05:30,2025-08-26 12:15:00+05:30,1175.3349955810547,1168.2829856075684,1189.4390155280273,2025-08-26 15:15:00+05:30,1168.2829856075684,SL,-3.6457771114441972,-2.999999999999985,41.15257263183594,79.64165496826172,89.28482055664062,1.1365519527626238,3.563296074656638,0.004079027378812749,6.844691006018975,1168.2829856075684,-0.7291554222888394,-0.599999999999997,100000.0,5.0,500000.0,-3645.7771114441975,-2999.999999999985
2025-08-26,MCX,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 12:30:00+05:30,2025-08-26 12:45:00+05:30,1542.6914,1556.5756225999999,1524.1791031999999,2025-08-26 15:30:00+05:30,1536.0,EOD,1.5212378511186222,2.1687422384022916,55.19662094116211,31.008350372314453,5.08474588394165,1.9646076082403117,2.577737410719006,0.0068512173032729716,0.9538063314420544,1556.5756225999999,0.30424757022372445,0.43374844768045834,50000.0,5.0,250000.0,760.6189255593112,1084.3711192011458
2025-08-28,TMPV,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-28 10:15:00+05:30,2025-08-28 10:30:00+05:30,460.85782220458987,465.0055426044311,455.32752833813475,2025-08-28 14:15:00+05:30,465.0055426044311,SL,-5.156178089044399,-4.499999999999949,38.725467681884766,24.019630432128906,11.180877685546875,1.7924234447157108,4.146232746946015,0.003298490157295372,0.7545561180535207,465.0055426044311,-1.0312356178088797,-0.8999999999999899,50000.0,5.0,250000.0,-2578.0890445221994,-2249.9999999999745
2025-08-28,PNBHOUSING,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-28 11:30:00+05:30,2025-08-28 11:45:00+05:30,773.4952944091797,780.4567520588622,764.2133508762695,2025-08-28 12:15:00+05:30,771.5076122436523,BE,0.6362162419806332,1.28487023766943,48.70055389404297,30.733999252319336,23.79665756225586,0.9251838884643907,1.9841009972079062,0.005024917057934349,0.7516205387523083,780.4567520588622,0.12724324839612663,0.25697404753388603,50000.0,5.0,250000.0,318.1081209903166,642.4351188347151
2025-09-01,COLPAL,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-01 10:45:00+05:30,2025-09-01 12:15:00+05:30,2369.4738,2355.2569572,2397.9074856,2025-09-01 15:30:00+05:30,2358.0,EOD,-3.0676996863115407,-2.4211704725328067,32.366355895996094,68.71997833251953,87.97834014892578,2.1028242247053126,2.812534970133239,0.004621049956340455,6.642810737769568,2355.2569572,-0.6135399372623082,-0.4842340945065613,100000.0,5.0,500000.0,-3067.6996863115405,-2421.1704725328063
2025-09-02,JSWENERGY,LONG,A_PULLBACK_C2_THEN_BREAK_C2_HIGH,MODERATE,2025-09-02 12:15:00+05:30,2025-09-02 13:00:00+05:30,510.35205,507.2899377,516.4762746,2025-09-02 15:30:00+05:30,511.20001220703125,EOD,0.1800074136207938,0.830762026949074,51.85898208618164,73.35176086425781,89.75077056884766,1.8643676923572334,2.5136946393103665,0.004865038937426046,6.969979016251583,507.2899377,0.03600148272415876,0.1661524053898148,100000.0,5.0,500000.0,180.00741362079378,830.762026949074
2025-09-02,PAYTM,LONG,A_PULLBACK_C2_THEN_BREAK_C2_HIGH,MODERATE,2025-09-02 12:30:00+05:30,2025-09-02 13:15:00+05:30,1250.3499955810546,1242.8478956075683,1265.3541955280273,2025-09-02 14:15:00+05:30,1255.223,BE,1.2964490013234875,1.9486561507447382,34.66064453125,67.16021728515625,83.06415557861328,2.394989517947909,1.6156617431851061,0.005309845813697272,5.863942658370732,1242.8478956075683,0.2592898002646975,0.3897312301489476,100000.0,5.0,500000.0,1296.4490013234874,1948.6561507447382
2025-09-02,ABCAPITAL,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-02 13:00:00+05:30,2025-09-02 13:45:00+05:30,275.19495,277.67170454999996,271.8926106,2025-09-02 14:15:00+05:30,274.42080612182616,BE,0.7580414674399163,1.40653721693266,40.57211685180664,35.348358154296875,22.483678817749023,1.662311703061435,1.9005156677253443,0.004786116277650216,0.754512084199118,277.67170454999996,0.15160829348798327,0.281307443386532,50000.0,5.0,250000.0,379.0207337199582,703.26860846633
2025-09-02,BHARTIARTL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-02 14:15:00+05:30,2025-09-02 14:30:00+05:30,1879.1241,1896.0362168999998,1856.5746108,2025-09-02 15:30:00+05:30,1888.699951171875,EOD,-3.2015951946710097,-2.5479560322479506,25.524206161499023,27.5637149810791,3.612128496170044,4.287547478879774,3.41318596016281,0.0022262069745474108,0.5928630924224854,1896.0362168999998,-0.640319038934202,-0.5095912064495901,50000.0,5.0,250000.0,-1600.7975973355049,-1273.9780161239753
2025-09-03,PPLPHARMA,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-03 10:00:00+05:30,2025-09-03 11:00:00+05:30,195.68999938964845,194.51585939331056,198.03827938232422,2025-09-03 11:15:00+05:30,199.10089695739745,BE,8.054054275751408,8.71505334556568,30.895191192626953,78.5765609741211,93.21075439453125,1.6683584962766258,4.470589686490604,0.006663235999050634,8.090925879660958,194.51585939331056,1.6108108551502818,1.7430106691131362,100000.0,5.0,500000.0,8054.0542757514095,8715.05334556568
2025-09-04,NTPC,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-04 13:15:00+05:30,2025-09-04 13:30:00+05:30,332.3335138977051,335.3245155227844,328.3455117309326,2025-09-04 14:45:00+05:30,330.4885,BE,2.1291321271216637,2.7758468835511385,28.81382942199707,38.4783935546875,28.309524536132812,1.1310327148453752,1.5473429717950082,0.0024486114131502088,0.46750531501764714,335.3245155227844,0.42582642542433274,0.5551693767102277,50000.0,5.0,250000.0,1064.5660635608317,1387.9234417755695
2025-09-04,SONACOMS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-04 14:15:00+05:30,2025-09-04 14:30:00+05:30,442.11157220458983,446.0905763544311,436.80623333813475,2025-09-04 14:45:00+05:30,440.1163877563476,BE,1.609036061081929,2.25642640192978,27.267518997192383,30.605358123779297,2.777200937271118,3.9377834582657516,2.50135966169954,0.004044954527187964,0.6190127849578857,446.0905763544311,0.3218072122163858,0.451285280385956,50000.0,5.0,250000.0,804.5180305409646,1128.21320096489
2025-09-05,GODREJPROP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 11:30:00+05:30,2025-09-05 11:45:00+05:30,1958.3082111816407,1975.9329850822753,1934.808512647461,2025-09-05 12:30:00+05:30,1951.8379999999997,BE,1.003813503366873,1.651990004611383,24.11017608642578,22.437400817871094,3.391737699508667,3.005454992956012,3.5943437738092983,0.005004921261222121,0.5716526412963867,1975.9329850822753,0.2007627006733746,0.33039800092227656,50000.0,5.0,250000.0,501.90675168343654,825.9950023056914
2025-09-05,BSE,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-05 10:00:00+05:30,2025-09-05 14:15:00+05:30,2334.7669088378907,2320.758307384863,2362.7841117439452,2025-09-05 15:15:00+05:30,2320.758307384863,SL,-3.6457771114442385,-3.000000000000032,27.300283432006836,79.36531829833984,94.48501586914062,3.9287733491627486,4.785532784848965,0.006994818982270921,11.07881819951119,2320.758307384863,-0.7291554222888477,-0.6000000000000064,100000.0,5.0,500000.0,-3645.777111444238,-3000.0000000000323
2025-09-08,APOLLOHOSP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:45:00+05:30,2025-09-08 11:00:00+05:30,7765.9465,7835.840018499999,7672.755142,2025-09-08 15:30:00+05:30,7812.0,EOD,-3.6192742468782853,-2.9650925357263267,39.35455322265625,32.551666259765625,19.47565460205078,1.3198464547225814,2.0788486253073994,0.003301088645455766,0.6812914279162954,7835.840018499999,-0.723854849375657,-0.5930185071452654,50000.0,5.0,250000.0,-1809.6371234391427,-1482.5462678631634
2025-09-08,GAIL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 12:15:00+05:30,2025-09-08 12:30:00+05:30,167.52000732421874,169.0276873901367,165.50976723632812,2025-09-08 15:30:00+05:30,167.27999877929688,EOD,0.06696441957817216,0.7163578510874535,29.669456481933594,36.18369674682617,3.9352638721466064,1.5184100802932943,1.4862374722715515,0.0028939675690861063,0.5450754848939079,169.0276873901367,0.013392883915634432,0.1432715702174907,50000.0,5.0,250000.0,33.482209789086085,358.17892554372673
2025-09-08,LAURUSLABS,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-08 11:30:00+05:30,2025-09-08 12:45:00+05:30,898.0796044189453,892.6911267924316,908.8565596719727,2025-09-08 13:15:00+05:30,902.9330743408203,BE,2.0489517412016744,2.702137927414112,27.425790786743164,75.46694946289062,97.5103759765625,2.4049131184301813,3.2937463831018516,0.0037654803592160396,7.29879339181059,892.6911267924316,0.4097903482403349,0.5404275854828224,100000.0,5.0,500000.0,2048.9517412016744,2702.1379274141123
2025-09-08,NESTLEIND,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 13:30:00+05:30,2025-09-08 13:45:00+05:30,1190.1619444091798,1200.8734019088622,1175.8800010762695,2025-09-08 15:30:00+05:30,1193.0,EOD,-1.844174000588629,-1.192298075128369,25.39397621154785,32.775455474853516,2.115844488143921,3.0612278696783646,2.89849440305859,0.0025255252418980145,0.5909096431732177,1200.8734019088622,-0.3688348001177258,-0.2384596150256738,50000.0,5.0,250000.0,-922.0870002943145,-596.1490375641845
2025-09-09,KALYANKJIL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 10:15:00+05:30,2025-09-09 10:30:00+05:30,499.9,504.3990999999999,493.90119999999996,2025-09-09 10:45:00+05:30,497.9393622436523,BE,1.313255414017118,1.961029962340162,22.405378341674805,28.946874618530273,10.118088722229004,1.2216341362025511,3.0254158715969584,0.0033285713195800783,0.4098666489605685,504.3990999999999,0.2626510828034236,0.3922059924680324,50000.0,5.0,250000.0,656.6277070085589,980.514981170081
2025-09-09,INDIGO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 11:45:00+05:30,2025-09-09 12:00:00+05:30,5631.8734,5682.5602606,5564.290919200001,2025-09-09 15:30:00+05:30,5640.0,EOD,-1.3727463967776787,-0.7214828373094818,39.34211730957031,19.025644302368164,3.8122105598449707,2.185299772290252,2.88104527839881,0.002864748287116307,0.8001317596435547,5682.5602606,-0.27454927935553575,-0.14429656746189637,50000.0,5.0,250000.0,-686.3731983888393,-360.7414186547409
2025-09-09,DELHIVERY,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-09 12:30:00+05:30,2025-09-09 13:15:00+05:30,460.20792779541017,464.3497991455688,454.68543266186526,2025-09-09 14:30:00+05:30,464.3497991455688,SL,-5.1561780890443965,-4.499999999999927,34.37733840942383,27.765907287597656,7.092094898223877,2.1481777050432234,2.451983204836895,0.0050113082070178516,0.7256600761413574,464.3497991455688,-1.0312356178088793,-0.8999999999999854,50000.0,5.0,250000.0,-2578.0890445221985,-2249.9999999999636
