trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,stop_price,pnl_pct_price,pnl_pct_gross_price,position_size_rs,leverage,notional_exposure_rs,pnl_rs,pnl_rs_gross
2025-08-26,POLICYBZR,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 11:45:00+05:30,2025-08-26 12:00:00+05:30,1838.7321555908204,1852.5226467577518,1816.6673697237306,2025-08-26 13:30:00+05:30,1852.5226467577518,SL,-4.405202601300661,-3.750000000000056,54.8349723815918,24.646747589111328,3.0018839836120605,1.8754366035238523,3.2744992520817555,0.0054488619195446775,0.9382014056166741,1852.5226467577518,-0.8810405202601321,-0.7500000000000112,50000.0,5.0,250000.0,-2202.6013006503304,-1875.0000000000282
2025-08-26,NESTLEIND,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-08-26 10:00:00+05:30,2025-08-26 12:15:00+05:30,1175.3349955810547,1166.519983114197,1192.9650205147705,2025-08-26 15:15:00+05:30,1166.519983114197,SL,-4.394802598700521,-3.749999999999933,41.15257263183594,79.64165496826172,89.28482055664062,1.1365519527626238,3.563296074656638,0.004079027378812749,6.844691006018975,1166.519983114197,-0.878960519740104,-0.7499999999999866,100000.0,5.0,500000.0,-4394.80259870052,-3749.9999999999327
2025-08-28,TMPV,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-28 10:15:00+05:30,2025-08-28 10:30:00+05:30,460.85782220458987,464.3142558711243,455.32752833813475,2025-08-28 11:45:00+05:30,464.3142558711243,SL,-4.4052026013006005,-3.75000000000003,38.725467681884766,24.019630432128906,11.180877685546875,1.7924234447157108,4.146232746946015,0.003298490157295372,0.7545561180535207,464.3142558711243,-0.88104052026012,-0.750000000000006,50000.0,5.0,250000.0,-2202.6013006503,-1875.0000000000148
2025-09-01,COLPAL,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-01 10:45:00+05:30,2025-09-01 12:15:00+05:30,2369.4738,2351.7027465,2405.015907,2025-09-01 15:30:00+05:30,2358.0,EOD,-3.0676996863115407,-2.4211704725328067,32.366355895996094,68.71997833251953,87.97834014892578,2.1028242247053126,2.812534970133239,0.004621049956340455,6.642810737769568,2351.7027465,-0.6135399372623082,-0.4842340945065613,100000.0,5.0,500000.0,-3067.6996863115405,-2421.1704725328063
2025-09-02,ABCAPITAL,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-02 13:00:00+05:30,2025-09-02 13:30:00+05:30,275.19495,277.258912125,271.8926106,2025-09-02 14:15:00+05:30,274.42080612182616,BE,0.7580414674399163,1.40653721693266,40.57211685180664,35.348358154296875,22.483678817749023,1.662311703061435,1.9005156677253443,0.004786116277650216,0.754512084199118,277.258912125,0.15160829348798327,0.281307443386532,50000.0,5.0,250000.0,379.0207337199582,703.26860846633
2025-09-02,BHARTIARTL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-02 14:15:00+05:30,2025-09-02 14:30:00+05:30,1879.1241,1893.2175307500002,1856.5746108,2025-09-02 15:30:00+05:30,1888.699951171875,EOD,-3.2015951946710097,-2.5479560322479506,25.524206161499023,27.5637149810791,3.612128496170044,4.287547478879774,3.41318596016281,0.0022262069745474108,0.5928630924224854,1893.2175307500002,-0.640319038934202,-0.5095912064495901,50000.0,5.0,250000.0,-1600.7975973355049,-1273.9780161239753
2025-09-03,PPLPHARMA,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-03 10:00:00+05:30,2025-09-03 11:00:00+05:30,195.68999938964845,194.2223243942261,198.62534938049316,2025-09-03 11:15:00+05:30,199.10089695739745,BE,8.054054275751408,8.71505334556568,30.895191192626953,78.5765609741211,93.21075439453125,1.6683584962766258,4.470589686490604,0.006663235999050634,8.090925879660958,194.2223243942261,1.6108108551502818,1.7430106691131362,100000.0,5.0,500000.0,8054.0542757514095,8715.05334556568
2025-09-04,SONACOMS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-04 14:15:00+05:30,2025-09-04 14:30:00+05:30,442.11157220458983,445.42740899612426,436.80623333813475,2025-09-04 14:45:00+05:30,440.1163877563476,BE,1.609036061081929,2.25642640192978,27.267518997192383,30.605358123779297,2.777200937271118,3.9377834582657516,2.50135966169954,0.004044954527187964,0.6190127849578857,445.42740899612426,0.3218072122163858,0.451285280385956,50000.0,5.0,250000.0,804.5180305409646,1128.21320096489
2025-09-05,BSE,LONG,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-05 10:00:00+05:30,2025-09-05 14:15:00+05:30,2334.7669088378907,2317.2561570216067,2369.7884124704588,2025-09-05 15:15:00+05:30,2317.2561570216067,SL,-4.394802598700603,-3.749999999999967,27.300283432006836,79.36531829833984,94.48501586914062,3.9287733491627486,4.785532784848965,0.006994818982270921,11.07881819951119,2317.2561570216067,-0.8789605197401206,-0.7499999999999934,100000.0,5.0,500000.0,-4394.802598700603,-3749.9999999999673
2025-09-08,NESTLEIND,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 13:30:00+05:30,2025-09-08 13:45:00+05:30,1190.1619444091798,1199.0881589922487,1175.8800010762695,2025-09-08 15:30:00+05:30,1193.0,EOD,-1.844174000588629,-1.192298075128369,25.39397621154785,32.775455474853516,2.115844488143921,3.0612278696783646,2.89849440305859,0.0025255252418980145,0.5909096431732177,1199.0881589922487,-0.3688348001177258,-0.2384596150256738,50000.0,5.0,250000.0,-922.0870002943145,-596.1490375641845
